excelStrId,excelHotelName,winnerRecordId,winnerName,winnerScore,loserRecordId,loserName,loserScore,recommendedAction,sourceFile,rowNumber
311658,City Express Plus by Marriott Monterrey Centro,recjfURWLZAL0EyrL,City Express Plus by Marriott Monterrey Centro,90,recQNhROCptRuiuXX,City Express Plus by Marriott Monterrey Centro,80,Apply Excel to recjfURWLZAL0EyrL; archive or fix duplicate recQNhROCptRuiuXX,Existing - Mexico.xls,726
297039,Galeria Plaza Monterrey,reciy3a5fkzJIsf90,Galeria Plaza Monterrey,90,rec1ydNZXP2vozFSB,Galeria Plaza Monterrey,80,Apply Excel to reciy3a5fkzJIsf90; archive or fix duplicate rec1ydNZXP2vozFSB,Existing - Mexico.xls,738
291864,Hilton Monterrey,recqOCUeRMrh06nef,Hilton Monterrey,90,recmeTWJ5zeyfgxx5,Hilton Monterrey,80,Apply Excel to recqOCUeRMrh06nef; archive or fix duplicate recmeTWJ5zeyfgxx5,Existing - Mexico.xls,743
300663,Holiday Inn Navojoa,recmNQEpy2Cp6qyoK,Holiday Inn Navojoa,90,recWPW4w4k50oNJMR,Holiday Inn Navajoa,30,Apply Excel to recmNQEpy2Cp6qyoK; archive or fix duplicate recWPW4w4k50oNJMR,Existing - Mexico.xls,779
227713,Hampton Inn by Hilton Piedras Negras,recgMPbrbOCxL0KBs,Hampton Inn by Hilton Piedras Negras,90,recDr3PMYwHOPq6D0,Hampton Inn by Hilton Piedras Negras,80,Apply Excel to recgMPbrbOCxL0KBs; archive or fix duplicate recDr3PMYwHOPq6D0,Existing - Mexico.xls,825
281187,The Riviera Maya EDITION at Kanai,recmDx28k7eMzUpDb,The Riviera Maya EDITION at Kanai,90,rec1X5Br2epK6C501,The Riviera Maya Edition at Kanai,80,Apply Excel to recmDx28k7eMzUpDb; archive or fix duplicate rec1X5Br2epK6C501,Existing - Mexico.xls,871
142187,Dreams Sapphire Resort & Spa,recdODL7XDVCcBUom,Dreams Sapphire Resort & Spa,90,recJJMRkPcaS7lYhe,Dreams Sapphire Resort & Spa,80,Apply Excel to recdODL7XDVCcBUom; archive or fix duplicate recJJMRkPcaS7lYhe,Existing - Mexico.xls,920
285676,Dreams Bahia Mita Surf & Spa Resort,recTtG4QqmEnQ5RYe,Dreams Bahia Mita Surf & Spa Resort,90,recCCKwvn2pfCpqxn,Dreams Bahia Mita Surf & Spa Resort,80,Apply Excel to recTtG4QqmEnQ5RYe; archive or fix duplicate recCCKwvn2pfCpqxn,Existing - Mexico.xls,955
210586,Iberostar Selection Playa Mita,recE3SWDSzsV47ib9,Iberostar Selection Playa Mita,90,rec1CezDIoeDuV6S2,Iberostar Selection Playa Mita,80,Apply Excel to recE3SWDSzsV47ib9; archive or fix duplicate rec1CezDIoeDuV6S2,Existing - Mexico.xls,957
280850,AC Hotel Saltillo,recjfJNo5hndxyl76,AC Hotel Saltillo,90,rec2vWSR663tJvgxo,AC Hotel Saltillo,80,Apply Excel to recjfJNo5hndxyl76; archive or fix duplicate rec2vWSR663tJvgxo,Existing - Mexico.xls,1013
291021,Secrets Tulum Resort & Beach Club,reccsUweY11cllYXw,Secrets Tulum Resort & Beach Club,90,recK6LppLZQQhNYPC,Secrets Tulum Resort & Beach Club,80,Apply Excel to reccsUweY11cllYXw; archive or fix duplicate recK6LppLZQQhNYPC,Existing - Mexico.xls,1251
300662,Banyan Tree Veya Valle de Guadalupe,recDzEJ9mT55NvNyO,Banyan Tree Veya Valle de Guadalupe,90,rec2ZOABX5Kz1Ax55,Banyan Tree Veya Valle de Guadalupe,80,Apply Excel to recDzEJ9mT55NvNyO; archive or fix duplicate rec2ZOABX5Kz1Ax55,Existing - Mexico.xls,1275
