sourceRecordId,rawHotelName,rawCity,rawCountry,rawBrand,rawWebsite,qualityScore,qualityTier,missingFields,route,reason,matchedBrand,matchedFamily,independentLaneEligible,censusMatchConfidence,censusRecommendedAction,matchedCensusName,signalKinds
node/3228673796,Hostel Punta Cana,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3287789561,Breathless Resort,Playas,Dominican Republic,,,85,high,missingWebsite,route_known_chain_not_active,known_chain_name,Breathless (Hyatt Inclusive Collection),Breathless (Hyatt Inclusive Collection),false,none,likely_new_candidate,,known_chain_name
node/3331904445,Centro Ecoturistico Nalga de Maco,,Dominican Republic,,https://es-es.facebook.com/media/set/?set=a.341349045923308.79631.155184987873049&type=3,70,high,missingCity|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3348737439,casa heuspedes,,Dominican Republic,,,65,medium,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3354152914,Bungalows of Las Galeras,Las Galeras,Dominican Republic,,http://bungalowsoflasgaleras.com,100,high,,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3381376286,Costa Caribe,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,medium,likely_existing,Coral Costa Caribe Resort,
node/3391618918,La Hacienda,,Dominican Republic,,http://www.lahaciendahostel.com/,80,high,missingCity,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3391618919,Aparta hotel Mi Casa,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3391618928,Hotel Central,,Dominican Republic,,,70,high,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3391619482,Hotel Docia,,Dominican Republic,,https://facebook.com/profile.php?id=208183975884379,70,high,missingCity|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3396264728,KMA Hotel,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3412619503,Armada,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3415002993,Sans Souci Appartments,,Dominican Republic,,http://sanssoucicabarete.com/,70,high,missingCity|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3425607182,Monte Placido,,Dominican Republic,,https://www.monteplacido.com/,70,high,missingCity|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3448846954,Villa Las Palmas,Las Galeras,Dominican Republic,,,75,high,missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3469337532,Jarabacua River Club & Resort,,Dominican Republic,,http://riverclubjarabacoa.com/,80,high,missingCity,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3471324300,Hotelito Oasi Italiana,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3499180062,Residence - 4 bedrooms/baths,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3501119758,Viva Dominicus Palace by Wyndham,,Dominican Republic,,https://vivaresortsbywyndham.com/viva-dominicus-palace/,70,high,missingCity|missingPhone,route_known_chain_not_active,known_chain_name,Wyndham,Wyndham,false,medium,likely_existing,Viva Wyndham Dominicus Palace,known_chain_name
node/3507207294,"Playa Turquesa Ocean Club, Apartaments, Condos",,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3507207295,"Stanza Mare, Apartaments, Condos",,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3523794277,Bella Vista,Santo domingo,Dominican Republic,,www.hotelbellavista.net,100,high,,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3562603793,Villas San Francisco,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3571267812,Cabaña Girasoles,Duarte,Dominican Republic,,,75,high,missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3589029764,Cabañas Perla,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3613770891,Hotel Rossy,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3677079525,Hotel Jacaranda,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3679038778,Hotel La Casacada,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3681551947,Embassy Suites by Hilton,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,route_branded_active_setup,name_alias_match,Hilton Hotels & Resorts,,false,medium,likely_existing,Embassy Suites by Hilton Santo Domingo,name_alias_match|known_chain_name
node/3682839239,Hotel Arco Iris,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3682839259,Hotel Banjer,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3684480772,Villa Mariposas,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3685285263,Aparta Hotel Lomar,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3685591775,Puerto Plata Beach Resort,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,medium,likely_existing,Puerto Plata Beach Resort & Casino,
node/3754705960,Bayahibe Guest House,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3758021425,Casa Rural el Paraiso de Saona,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3800719312,La Mami River Beach Carribean House,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3800724133,Vista Sur,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3823328338,Hotel Juan José,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/3831572259,Chaykovsky Boutique h,,Dominican Republic,Chaykovsky Boutique h,,80,high,missingCity|missingWebsite,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Chaykovsky Boutique h,,false,none,likely_new_candidate,,osm_brand_tag_unresolved
node/3977902978,Hotel,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4023347101,Excellence El Carmen,Punta Cana,Dominican Republic,,https://www.excellenceresorts.com/resorts/excellence-el-carmen/,100,high,,route_known_chain_not_active,known_chain_domain,Excellence Resorts,Excellence Resorts,false,medium,likely_existing,Excellence El Carmen,known_chain_domain|known_chain_name
node/4037102403,Kasablanka,,Dominican Republic,LAS AHU ENAS,,65,medium,missingCity|missingWebsite|missingPhone,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,LAS AHU ENAS,,false,none,likely_new_candidate,,osm_brand_tag_unresolved
node/4089100900,Hotel Belta Mar,Santo Domingo,Dominican Republic,,,75,high,missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4090479282,Motel Ximara,André,Dominican Republic,,,75,high,missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4105320791,Dan y Manty's Hostel and Guesthouse,,Dominican Republic,,lasterrenashostels.com,85,high,missingCity,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4105363389,Dan and Manty's Guesthouse and Hostel,,Dominican Republic,,lasterrenashostels.com,85,high,missingCity,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4114901553,GAVA hostel,Bavaro - Punta Cana,Dominican Republic,,,75,high,missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4122705989,Residence Paradise Hotel,,Dominican Republic,,,70,high,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4124230260,Hotel Espinal,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4131250990,hotel el príncipe,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4162401789,Residencial Costa Azul,,Dominican Republic,,,60,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4178501205,Hostal Don Gregor,,Dominican Republic,,,60,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4202607890,Villa Taina,,Dominican Republic,,,70,high,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,medium,likely_existing,Villa Taina Hotel,
node/4207688396,Hotel Century Plaza,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,high,likely_existing,Hotel Century Plaza,
node/4214843120,El Pelicano Apart-Hotel,Las Galeras,Dominican Republic,,https://www.elpelicanosamana.com/,100,high,,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4214864111,Las Galeras Village,Las Galeras,Dominican Republic,Sergio Boschetti,https://www.lasgalerasvillage.com/,100,high,,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Sergio Boschetti,,false,none,likely_new_candidate,,osm_brand_tag_unresolved
node/4239744248,Cofresi Palm,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,medium,likely_existing,Cofresi Palm Beach Resort,
node/4246303893,Cabaña Rubí,Duarte,Dominican Republic,,,75,high,missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4268870091,Melia Caribe Tropical,,Dominican Republic,,,60,medium,missingCity|missingWebsite|missingPhone,route_known_chain_not_active,known_chain_name,Meliá,Meliá,false,none,likely_new_candidate,,known_chain_name
node/4291376989,La Castilla,,Dominican Republic,,http://lacastillacolonial.com,70,high,missingCity|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4317234196,Casa Sanchez Boutique Hotel,,Dominican Republic,,,60,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4331249886,Sonido del Yaque,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4367302200,Marianela,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4368198266,Tubagua Plantation Eco Lodge,,Dominican Republic,,https://www.tubagua.com/,80,high,missingCity,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4379236990,Res. Las Canas,,Dominican Republic,,,60,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4408964472,Paramount Hotel 40,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4413183691,El Gran Nelson,,Dominican Republic,,,60,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4414072089,Boca Chica Beach,,Dominican Republic,,,60,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,low,needs_research,Super 8 Boca Chica,
node/4414414490,Hotel Novus Caoba,,Dominican Republic,,,70,high,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4418061395,Boca Chica Beach,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,low,needs_research,Super 8 Boca Chica,
node/4419741355,Villa Ibiscus,,Dominican Republic,,https://www.cariway.com/,85,high,missingCity,route_known_chain_not_active,known_chain_name,ibis,ibis,false,none,likely_new_candidate,,known_chain_name
node/4425294491,sea & garden realty,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/4425298692,hotel magic tropical,,Dominican Republic,,,70,high,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
