brand,brandCode,status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,fieldsToApply
Tapestry by Hilton,UP,no_changes,recISiWotp1bPKI4G,Albor San Miguel de Allende Tapestry Collection by Hilton,"Albor San Miguel de Allende, Tapestry Collection by Hilton",BJXUPUP,high,98,
Tapestry by Hilton,UP,no_changes,recYKdA0XOm6RpkLs,Almenat Embu das Artes Sao Paulo Tapestry Collection by Hilton,"Almenat Embu das Artes, Tapestry Collection by Hilton",CGHEMUP,high,98,
Tapestry by Hilton,UP,unmatched_directory,,,"Amarello Hotel Praia Santo Andre, Tapestry Collection by Hilton",LISASUP,none,43,
Tapestry by Hilton,UP,unmatched_directory,,,"Ambasciatori Hotel Venice Mestre, Tapestry Collection by Hilton",VCEAMUP,none,45,
Tapestry by Hilton,UP,unmatched_directory,,,"Angad Arts Hotel St. Louis, Tapestry Collection by Hilton",STLAAUP,none,43,
Tapestry by Hilton,UP,unmatched_directory,,,"Anise Aluma Athens, Tapestry Collection by Hilton",ATHAAUP,none,42,
Tapestry by Hilton,UP,unmatched_directory,,,"Arts Hotel Porto, Tapestry Collection by Hilton",OPOAHUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Atocha Hotel Madrid, Tapestry Collection by Hilton",MADATUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Bloom Mississauga, Tapestry Collection by Hilton",YYZMGUP,none,44,
Tapestry by Hilton,UP,unmatched_directory,,,"Canton Hotel Guangzhou, Tapestry Collection by Hilton",CANUPUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Canvas Moncton, Tapestry Collection by Hilton",YQMMOUP,none,44,
Tapestry by Hilton,UP,unmatched_directory,,,"Chania Flair Boutique Hotel, Tapestry Collection by Hilton",HERCHUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Chelsea Bogota Parque 93, Tapestry Collection by Hilton",BOGCHUP,none,40,
Tapestry by Hilton,UP,no_changes,recjoG2WljFKbuh26,Condado Palm Inn San Juan Tapestry Collection by Hilton,"Condado Palm Inn San Juan, Tapestry Collection by Hilton",SJUCDUP,high,98,
Tapestry by Hilton,UP,unmatched_directory,,,"Cosmopolita Rome Colosseum, Tapestry Collection by Hilton",CIATAUP,none,42,
Tapestry by Hilton,UP,unmatched_directory,,,"Delfins Beach Resort Bonaire, Tapestry Collection by Hilton",BONTRUP,none,40,
Tapestry by Hilton,UP,unmatched_directory,,,"Diyar Ajwa, Tapestry Collection by Hilton",MEDINUP,none,44,
Tapestry by Hilton,UP,unmatched_directory,,,"Dover Marina Hotel & Spa, Tapestry Collection by Hilton",RCSDMUP,none,45,
Tapestry by Hilton,UP,unmatched_directory,,,"Elmbank York, Tapestry Collection by Hilton",LBAYEUP,none,44,
Tapestry by Hilton,UP,unmatched_directory,,,"ÉRA Hotel Heraklion, Tapestry Collection by Hilton",HERMHUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Fuwairit Kite Beach, Tapestry Collection by Hilton",DOHKBUP,none,42,
Tapestry by Hilton,UP,unmatched_directory,,,"Hollick Hotel Wen'an, Tapestry Collection by Hilton",PKXWAUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Hotel Avail Rogers, Tapestry Collection by Hilton",XNAPHUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Hotel Camille Paris Gare de Lyon, Tapestry Collection by Hilton",PARHCUP,none,41,
Tapestry by Hilton,UP,unmatched_directory,,,Hotel Dali Val d'Europe Tapestry Collection by Hilton,CDGHDUP,none,45,
Tapestry by Hilton,UP,unmatched_directory,,,"Hotel Deco Omaha, Tapestry Collection by Hilton",OMADEUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Hotel Don Fernando de Taos, Tapestry Collection by Hilton",TSMTMUP,none,43,
Tapestry by Hilton,UP,unmatched_directory,,,"Hotel Plume Chengdu, Tapestry Collection by Hilton",CTUPDUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Hotel Railwayparc Montreal, Tapestry Collection by Hilton",YULSMUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,Hotel Renovo Des Moines Urbandale Tapestry by Hilton,DSMURUP,none,38,
Tapestry by Hilton,UP,unmatched_directory,,,"Hotel Resonance Taipei, Tapestry Collection by Hilton",TSAUPUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Hotel Savoy Kansas City, Tapestry Collection by Hilton",MKCCNUP,none,45,
Tapestry by Hilton,UP,unmatched_directory,,,"Hotel Vallea Bromont, Tapestry Collection by Hilton",ZBMHBUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Hotel Ventura Saint-Tropez, Tapestry Collection by Hilton",LTTOPUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Hotel Westport Kansas City, Tapestry Collection by Hilton",MKCANUP,none,45,
Tapestry by Hilton,UP,unmatched_directory,,,"Le Belgrand Hotel Paris Champs Elysees, Tapestry Collection by Hilton",PARLBUP,none,41,
Tapestry by Hilton,UP,unmatched_directory,,,"Le Parc Gatineau, Tapestry Collection by Hilton",YOWTCUP,none,42,
Tapestry by Hilton,UP,unmatched_directory,,,"Lively Hotel on OAK Oklahoma City, Tapestry by Hilton",OKCUPUP,none,37,
Tapestry by Hilton,UP,unmatched_directory,,,"Lorenzo Hotel Dallas, Tapestry Collection by Hilton",DFWLRUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Marty Hotel Bordeaux, Tapestry Collection by Hilton",BODEAUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Metropolis Suites Bangkok, Tapestry Collection by Hilton",BKKBAUP,none,42,
Tapestry by Hilton,UP,no_changes,rec57iPzFuI4WlxX4,MM Grand Hotel Puebla Tapestry Collection by Hilton,"MM Grand Hotel Puebla, Tapestry Collection by Hilton",PBCMMUP,high,98,
Tapestry by Hilton,UP,ready,recK05OT2w10IJNpK,"Heredia Stadium Hotel, Tapestry Collection by Hilton","Montara Hotel, Tapestry Collection by Hilton",SYQMHUP,high,98,Address 1; Telephone; Conference (Y/N)
Tapestry by Hilton,UP,unmatched_directory,,,"NHAAN Resort & Spa Hoi An, Tapestry Collection by Hilton",DADHAUP,none,38,
Tapestry by Hilton,UP,unmatched_directory,,,"Nivata Koh Samui, Tapestry Collection by Hilton",USMUPUP,none,42,
Tapestry by Hilton,UP,unmatched_directory,,,"NYLO Las Colinas Hotel, Tapestry Collection by Hilton",DALIGUP,none,48,
Tapestry by Hilton,UP,no_changes,recYrcf8HpJcNOqki,Ola Santiago Providencia Tapestry Collection by Hilton,"Ola Santiago Providencia, Tapestry Collection by Hilton",SCLPVUP,high,98,
Tapestry by Hilton,UP,unmatched_directory,,,Palazzo Caracciolo Naples,NAPITUP,none,20,
Tapestry by Hilton,UP,unmatched_directory,,,"Palazzo Donizetti Istanbul, Tapestry Collection by Hilton",ISTPDUP,none,42,
Tapestry by Hilton,UP,unmatched_directory,,,"Palmaroga Hotel Asuncion, Tapestry Collection by Hilton",ASUPMUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Perla La Paz, Tapestry Collection by Hilton",LAPITUP,none,50,
Tapestry by Hilton,UP,unmatched_directory,,,"Ports of Call Resort Turks & Caicos, Tapestry Collection by Hilton",PLSPVUP,none,47,
Tapestry by Hilton,UP,unmatched_directory,,,"Puccini Hotel Milan, Tapestry Collection by Hilton",MXPMIUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Quiete Taormina Naxos, Tapestry Collection by Hilton",CTADTUP,none,42,
Tapestry by Hilton,UP,unmatched_directory,,,"Revel Hotel Des Moines Urbandale, Tapestry Collection by Hilton",DSMUPUP,none,43,
Tapestry by Hilton,UP,no_changes,recDX8Zqkt2bDhkxN,ROK Hotel Kingston Tapestry Collection,"ROK Hotel Kingston, Tapestry Collection by Hilton",KINOCUP,high,98,
Tapestry by Hilton,UP,unmatched_directory,,,"Rosetta Hotel Perugia, Tapestry Collection by Hilton",PEGONUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"Se Catedral Hotel Porto, Tapestry Collection by Hilton",OPOSCUP,none,45,
Tapestry by Hilton,UP,unmatched_directory,,,"Terradamari Resort & Spa Marina di Modica, Tapestry Collection by Hilton",CTAMOUP,none,37,
Tapestry by Hilton,UP,unmatched_directory,,,"The 6th Bridge Suites Porto, Tapestry Collection by Hilton",OPOPDUP,none,41,
Tapestry by Hilton,UP,unmatched_directory,,,"The Axis Moline Hotel, Tapestry Collection by Hilton",MLITPUP,none,48,
Tapestry by Hilton,UP,unmatched_directory,,,"The Brock Niagara Falls Fallsview, Tapestry by Hilton",XLVUPUP,none,37,
Tapestry by Hilton,UP,unmatched_directory,,,The Clara Hotel Plano Tapestry Collection by Hilton,DALNYUP,none,45,
Tapestry by Hilton,UP,unmatched_directory,,,"The Green Leaf Niseko Village, Tapestry Collection by Hilton",CTSGLUP,none,41,
Tapestry by Hilton,UP,unmatched_directory,,,"The Hoffmann Hotel Basalt Aspen, Tapestry Collection by Hilton",ASEBAUP,none,43,
Tapestry by Hilton,UP,unmatched_directory,,,"The Lofton Hotel Minneapolis, Tapestry Collection by Hilton",MSPUPUP,none,45,
Tapestry by Hilton,UP,unmatched_directory,,,"The Marcus Portrush, Tapestry Collection by Hilton",LDYLDUP,none,45,
Tapestry by Hilton,UP,unmatched_directory,,,"The Mermoon Resort Hainan Tufu Bay, Tapestry Collection by Hilton",SYXUPUP,none,40,
Tapestry by Hilton,UP,unmatched_directory,,,"The Motley Hotel Richmond, Tapestry Collection by Hilton",MELMRUP,none,45,
Tapestry by Hilton,UP,unmatched_directory,,,"The Nobleman Fort Worth, Tapestry Collection by Hilton",FTWMTUP,none,43,
Tapestry by Hilton,UP,unmatched_directory,,,"The Oread Lawrence, Tapestry Collection by Hilton",LWCTOUP,none,45,
Tapestry by Hilton,UP,unmatched_directory,,,"The Rewind West Des Moines, Tapestry Collection by Hilton",DSMMCUP,none,41,
Tapestry by Hilton,UP,unmatched_directory,,,"The Ritus Hotel Istanbul Sultanahmet, Tapestry Collection by Hilton",ISTRTUP,none,43,
Tapestry by Hilton,UP,unmatched_directory,,,"The Samuel Ryder Hotel St. Albans, Tapestry Collection by Hilton",LTNSRUP,none,41,
Tapestry by Hilton,UP,unmatched_directory,,,"The Slate Hotel Denver Downtown, Tapestry by Hilton",DENVRUP,none,38,
Tapestry by Hilton,UP,unmatched_directory,,,"The Spring House Hotel Rome Vatican, Tapestry Collection by Hilton",FCOCOUP,none,41,
Tapestry by Hilton,UP,unmatched_directory,,,"The Waters Hot Springs, Tapestry Collection by Hilton",HOTTSUP,none,43,
Tapestry by Hilton,UP,unmatched_directory,,,"The Westley Calgary Downtown, Tapestry Collection by Hilton",YYCDAUP,none,43,
Tapestry by Hilton,UP,no_changes,recn6Dia9FIlxvFKl,The Yucatan Playa del Carmen Tapestry Collection by Hilton,"The Yucatan Playa del Carmen, Tapestry Collection by Hilton",CZMPDUP,high,98,
Tapestry by Hilton,UP,unmatched_directory,,,"Tropicana Los Cabos, Tapestry Collection by Hilton",SJDTLUP,none,50,
Tapestry by Hilton,UP,unmatched_directory,,,"Tumbi Hotel Dubai The Palm, Tapestry Collection by Hilton",DXBWBUP,none,43,
Tapestry by Hilton,UP,unmatched_directory,,,"Via Sants Hotel Barcelona, Tapestry Collection by Hilton",BCNSAUP,none,45,
Tapestry by Hilton,UP,unmatched_directory,,,"Wirgan Al Noor, Tapestry Collection by Hilton",MAKWIUP,none,42,
Tapestry by Hilton,UP,no_changes,recHf518OTVZAsLx8,Yoo2 Rio De Janeiro Tapestry Collection by Hilton,"Yoo2 Rio de Janeiro, Tapestry Collection by Hilton",RIOTAUP,high,98,
Tapestry by Hilton,UP,unmatched_directory,,,"Zaria Court Kigali, Tapestry Collection by Hilton",KGLZCUP,none,42,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Albany Airport,ALBATRU,none,51,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Albany Crossgates Mall,ALBUURU,none,44,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Amarillo West,AMATXRU,none,48,
Tru by Hilton,RU,ready,recUCjevWreNAb1eW,Tru by Hilton Cali Sur,Tru by Hilton Ankeny,DSMSMRU,high,48,State; Postal Code; Conference (Y/N)
Tru by Hilton,RU,unmatched_directory,,,Tru By Hilton Audubon Valley Forge,PHLAVRU,none,44,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Bac Giang City Centre,HANBGRU,none,44,
Tru by Hilton,RU,unmatched_directory,,,"Tru by Hilton Bracebridge, ON",YQARARU,none,48,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Brockton,BOSBKRU,none,53,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Brooklyn,JFKIBRU,none,53,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Buon Ma Thuot City Centre,BMVBMRU,none,42,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Burlington,PHLMRRU,none,53,
Tru by Hilton,RU,ready,recXxX3Lpml1MSRic,Tru by Hilton Cali Sur,Tru by Hilton Cali Sur,CLOUDRU,high,100,Website; Amenities
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Can Tho Cai Khe,VCACTRU,none,41,
Tru by Hilton,RU,no_changes,rec8pDY7m9kotAqTp,Tru by Hilton Chapeco,Tru by Hilton Chapecó,XAPSCRU,high,98,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Chesapeake Greenbrier,ORFCGRU,none,48,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Cheyenne,CYSNDRU,none,53,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Chicopee Springfield,BDLRURU,none,48,
Tru by Hilton,RU,no_changes,recOF9wBjNxmp2cLY,Tru by Hilton Chillan Ferrat,Tru by Hilton Chillan Ferrat,YAILLRU,high,98,
Tru by Hilton,RU,no_changes,reccrgIzgwN619CSv,Tru Ciudad Valles,Tru by Hilton Ciudad Valles,SLPCVRU,high,98,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Colorado Springs Airport,COSARRU,none,48,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Concord,CONDIRU,none,53,
Tru by Hilton,RU,no_changes,recTwfH8I5m042F7j,Tru by Hilton Criciuma,Tru by Hilton Criciuma,CCMSCRU,high,98,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Da Nang City Centre,DADDYRU,none,44,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Denver,LNSRGRU,none,53,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Denver Airport Tower Road,DENNYRU,none,44,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Denver Downtown Convention Center,DENCSRU,none,41,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Denver South Park Meadows,DENSPRU,none,41,
Tru by Hilton,RU,no_changes,recEtTKeEL8H8nChR,Tru by Hilton Palmerola Airport Comayaua,Tru by Hilton Distrito Palmerola,XPLAPRU,high,98,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Easton,EWREARU,none,53,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Edmonton Windermere,YEGWMRU,none,48,
Tru by Hilton,RU,unmatched_directory,,,"Tru by Hilton Gananoque, ON",YGKCARU,none,48,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Georgetown,GEDITRU,none,53,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Grimes Des Moines,DSMGSRU,none,44,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Ha Long Hon Gai Centre,VDORURU,none,38,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Hanoi Station,HANDSRU,none,48,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Hau Giang City Centre,VKGVTRU,none,44,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Hoa Binh City Centre,HANHBRU,none,44,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Kansas City Airport,MKCSBRU,none,59,
Tru by Hilton,RU,unmatched_directory,,,Tru By Hilton Kearney,EARTHRU,none,53,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Lancaster East,LNSRURU,none,48,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Lang Son City Centre,HANVPRU,none,44,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Lao Cai City Riverside,HANCLRU,none,44,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Lawrence,LWCNERU,none,53,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Liberty Kansas City,MCILBRU,none,48,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Lincoln East,LNKLTRU,none,48,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Manchester Downtown,MHTRURU,none,48,
Tru by Hilton,RU,no_changes,recKkdhP9oGovUSZP,Tru by Hilton Mexico City Airport,Tru by Hilton Mexico City Airport,MEXPERU,high,98,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Middletown,LGAMTRU,none,53,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Milton,YYZOMRU,none,53,
Tru by Hilton,RU,no_changes,recv7oiw7f6fX8SOj,Tru by Hilton Monterrey Fundidora,Tru by Hilton Monterrey Fundidora,MTYMARU,high,98,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Montreal centre-ville,YULLARU,none,48,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Nam Dinh City Centre,VDHTHRU,none,44,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Napanee,XIFIXRU,none,53,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Norfolk Airport,ORFRURU,none,51,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton North Platte,LBFRURU,none,48,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Norwalk Des Moines,DSMIARU,none,44,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Ocean City Bayside,SBYCHRU,none,48,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Oklahoma City Airport,OKCJWRU,none,59,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Oklahoma City NW Expressway,OKCRURU,none,44,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Omaha I-80 at 72nd Street,OMASSRU,none,38,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Oshawa,YOOSHRU,none,53,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Portland Airport Area,PWMRURU,none,48,
Tru by Hilton,RU,no_changes,rec1YhkKq136V8ylI,Tru by Hilton Puebla Angelopolis,Tru by Hilton Puebla Angelopolis,PBCAGRU,high,98,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Saltillo,SLWRURU,none,58,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Tahlequah,XNAOKRU,none,53,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Tam Ky City Centre,TMKTKRU,none,44,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Thai Binh City Centre,VDHRURU,none,44,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Toronto Airport West,YTOPCRU,none,48,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Viet Tri City Centre,HANVTRU,none,44,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Wichita Northeast,MCIWIRU,none,48,
Tru by Hilton,RU,unmatched_directory,,,Tru by Hilton Yarmouth,YSJNVRU,none,53,
Waldorf Astoria,WA,unmatched_directory,,,Al Husn Hotel Muscat,MCTAHWA,none,20,
Waldorf Astoria,WA,unmatched_directory,,,"Grand Wailea, A Waldorf Astoria Resort",JHMGWWA,none,38,
Waldorf Astoria,WA,unmatched_directory,,,Ho'olei at Grand Wailea,OGGHOWA,none,20,
Waldorf Astoria,WA,unmatched_directory,,,"Rome Cavalieri, A Waldorf Astoria Hotel",ROMHIWA,none,38,
Waldorf Astoria,WA,unmatched_directory,,,"The Roosevelt New Orleans, A Waldorf Astoria Hotel",MSYRHWA,none,34,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Amsterdam,AMSWAWA,none,48,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Atlanta Buckhead,ATLWAWA,none,42,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Bangkok,BKKWAWA,none,48,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Beijing,BJSWAWA,none,48,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Berlin,BERWAWA,none,48,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Beverly Hills,LAXWAWA,none,42,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Cairo Heliopolis,CAIWEWA,none,42,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Chengdu,CTUWAWA,none,48,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Chicago,CHIWAWA,none,48,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Costa Rica Punta Cacique,LIRGUWA,none,61,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Doha Lusail,DOHQTWA,none,42,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Doha West Bay,DOHNZWA,none,38,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Dubai International Financial Centre,DXBWAWA,none,36,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Dubai Palm Jumeirah,DXBPDWA,none,38,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Helsinki,HELWCWA,none,48,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Jeddah - Qasr Al Sharq,JEDWAWA,none,36,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Jerusalem,JRSWAWA,none,48,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Kuala Lumpur,KULWAWA,none,42,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Kuwait,KWIWAWA,none,48,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Las Vegas,LASWDWA,none,42,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria London - Admiralty Arch,LONENWA,none,38,
Waldorf Astoria,WA,no_changes,recgr76Mtrt0ocudg,Waldorf Astoria Los Cabos Pedregal,Waldorf Astoria Los Cabos Pedregal,SJDWAWA,high,98,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Maldives Ithaafushi,MLEONWA,none,42,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Minsk,MSQWAWA,none,48,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Monarch Beach,SNAMOWA,none,42,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria New York,NYCWAWA,none,42,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Orlando - An Official Walt Disney World® Hotel,ORLBCWA,none,31,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Osaka,OSAWAWA,none,48,
Waldorf Astoria,WA,no_changes,recCiXwlYCRqfwQQ9,Waldorf Astoria Panama,Waldorf Astoria Panama,PTYTPWA,high,98,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Park City,SLCDMWA,none,42,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Rabat Salé,RBARTWA,none,42,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Ras Al Khaimah,RKTWAWA,none,38,
Waldorf Astoria,WA,unmatched_directory,,,Waldorf Astoria Residences Costa Rica Punta Cacique,LIRRSWA,none,49,
