status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,matchReason,fieldsToApply,sourceUrl
unmatched_directory,,,DoubleTree by Hilton Naples Oriente,NAPINDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/italy/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Nathiagali,ISBNADI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/pakistan/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Newcastle International Airport,NCLNADI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Nice Centre Iconic,NCEFRDI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/france/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton North Vancouver,YVRXZDT,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Nottingham - Gateway,EMANUDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Noumea Ilot Maitre Resort,NOUDIDI,none,41,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/new-caledonia-french/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Novosibirsk,OVBDTDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/russian-federation/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Okinawa Chatan Resort,OKADIDI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/japan/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Omaha Southwest,OMASTDT,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Oradea,OMRDTDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/romania/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Osaka Castle,OSAOCDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/japan/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Ottawa Downtown,YOWODDT,none,51,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Paris Bougival,CDGPBDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/france/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Paris Boulogne,PARPBDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/france/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Perth Northbridge,PERDTDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/australia/doubletree-by-hilton/
