recordId,name,country,fieldsUpdated,sources,proposed
rec0iQYDhYUTScg10,Hotel Pension Delfin,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Comitan""}"
rec0ii2rB7cgaAE6s,Esplendor Bavaro,Dominican Republic,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Dominican Republic"",""Submarket"":""Bavaro""}"
rec0irO2NjqVg4h47,Palace Le Blanc Los Cabos,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Jose Del Cabo""}"
rec0jPhZQl9iOoaUT,Hotel Montealegre,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Valparaiso""}"
rec0jjouWJTgweK9v,Bogotá Plaza Hotel,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bogota""}"
rec0joKURD0PVm0A6,Guana Bay Beach Villas,Sint Maarten (Dutch part),Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Philipsburg""}"
rec0k03CgJpUg6NNy,Sol Ipanema Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Rio de Janeiro""}"
rec0kCMGRAFmqzGHF,Nuevo City Hotel,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Rosario""}"
rec0laZC6oJt8bmXo,Golden Park Internacional Foz & Convenções,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Foz do Iguaçu""}"
rec0m0tXz92PiN0Fp,Bristol Easy Hotel Reta Da Penha,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Vitoria""}"
rec0mAvDzQ9FxOhJP,Sunshine Village Complex,Jamaica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Negril""}"
rec0mqktE9ySxSbBC,GIO Suites Bogota,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bogota""}"
rec0mwr7EJqCW2ftV,"Hotel Bambito By Faranda Boutique, A Member Of Radisson Individuals",Panama,Submarket,"{""Submarket"":""str_excel_str_id""}","{""Submarket"":""Chiriqui""}"
rec0nr3go3duAiwne,Hotel Des Roches,French Guiana,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Kourou""}"
rec0nsHuBLGwGXdxP,Apartotel Los Yoses,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Jose""}"
rec0o4PhBb8UbK4ir,Los Leones Hotel Boutique,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Arequipa""}"
rec0obcTlz50FguyL,Red Carpet Inn Nassau,Bahamas,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Nassau""}"
rec0oe7a3AjRtlDh2,El Hotel Del Lago Golf & Art Resort,Uruguay,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Punta Del Este""}"
rec0ou46JvsN29TeE,La Fuente Hotel Saltillo,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Saltillo""}"
rec0qlntC7f5945Bi,Paraiso De Colon,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Plata""}"
rec0rP5TYaNyE03JH,Tierra Viva Miraflores Mendiburu,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Lima""}"
rec0sGOuN5GW4cCPj,The Bannister Hotel,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Bahia""}"
rec0stj3r4d5Ep8sW,Hotel Altos De Balcarce,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Salta""}"
rec0tDucGjaHhdT8b,HTL 9 De Julio Buenos Aires,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Buenos Aires""}"
rec0tIVb0AjhOjA1U,Tannenhof Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Joinville""}"
rec0tOlZg1ZkgkL1N,Hotel Regal Pacific Buenos Aires,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Buenos Aires""}"
rec0tquO6GDwBv6Ke,Ramada Ushuaia,Argentina,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Argentina Provincial"",""Submarket"":""Ushuaia""}"
rec0ucWjrRvd1KNnu,Fiesta Resort,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puntarenas""}"
rec0upjcu66eH0vXl,Hotel Portal Del Sol,Paraguay,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Asuncion""}"
rec0urn07sdi65W3g,Hotel Casa Normandia,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bogota""}"
rec0uvxUNkLqyH4cP,Hotel Augustus,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Salvador de Jujuy""}"
rec0uwIG35tHcRglh,Pietermaai Boutique Hotel,Curaçao,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Willemstad""}"
rec0vCx4z9LOw1rar,Eden Roc at Cap Cana,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Punta Cana""}"
rec0vMKARrW2XYW6O,Marigot Beach Club Hotel,Saint Lucia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Marigot""}"
rec0ve2qdZVuDpnRY,Nacional Inn Sorocaba,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Sorocaba""}"
rec0vf7PoiwI76ffK,Hotel Bristol,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Miguel De Tucuman""}"
rec0vmLZuycN9b41V,Estancia Fangio Balcarce By Hoteles,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Balcarce""}"
rec0vo8PnnwwlT9Zu,Hotel Raquel,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Havana""}"
rec0wCn5EypYxatbS,"Ocean El Faro, Punta Cana",Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Punta Cana""}"
rec0whHIOuwjHHc5y,Hotel & Restaurant Pekin,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Iquique""}"
rec0y7VZmxUPEHeXp,Privillage Praia,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Arraial D'Ajuda""}"
rec0yaH8rxcyfbTt0,Magic Palace Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Rio De Janeiro""}"
rec1024vvRUtp2ijt,Hampton by Hilton Trinidad Airport,Trinidad and Tobago,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Trinidad & Tobago"",""Submarket"":""Piarco""}"
rec106oWWFtnjhsJq,Twin Towers Flat,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Sao Bernardo do Campo""}"
rec1076ULncI8Zt7D,Gran Hotel Monaco,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mar Del Plata""}"
rec10QI4fn47kDVHm,Oft San Conrado Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Goiania""}"
rec10VBVtQEQdw3xM,Hotel 198,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santiago""}"
rec10soU9OWrEqsMF,American Inn Hotel & Suites,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Hidalgo Del Parral""}"
rec114Xlx8gYvaSQ9,Mercedes Rambla Hotel,Uruguay,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mercedes""}"
rec11CWllVKCf50ms,Charlie Girassol Vila Madalena,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Sao Paulo""}"
rec11yRBgfLOIjnKl,Hampton by Hilton Lima Miraflores,Peru,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Lima"",""Submarket"":""Miraflores""}"
rec12CgZ33WShUBMK,Hotel Gran Casa Xalisco,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Guadalajara""}"
rec12L3cPLZdH1zNC,Hotel Virrey Central,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bogota""}"
rec12gWl1DXeCbpGH,Hotel Virginia,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Oaxaca""}"
rec132WIeVdlpais2,Hotel Casablanca,Nicaragua,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Juan Del Sur""}"
rec136IfsLvsD8kFS,Tierra Viva Trujillo,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Trujillo""}"
rec13J4OE3x5ZsYI0,Bahiamarela Boutique Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Armacao dos Buzios""}"
rec13d7HzQMlid0vb,Hotel San Martin,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cartagena""}"
rec13zSeRW0mlRmxi,Costa Del Sol Wyndham Hotel Cajamarca,Peru,Submarket,"{""Submarket"":""str_excel_str_id""}","{""Submarket"":""Peru Regional""}"
rec14D3dfT78qhiMY,Morgans Rock Hotel,Nicaragua,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Juan Del Sur""}"
rec14MzA4gWJ7XZNR,Hotel Oro Viejo,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Nazca""}"
rec14rO2PW7H6h2aH,Serena Hotel & Spa,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Aventuras""}"
rec15DjH0PtWGLx0F,Cabanas Aldea Nevada,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ushuaia""}"
rec15VGEDaFaW3IvU,Brisamar Suite Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Florianopolis""}"
rec15YOuQwt0i07P2,Hotel Plaza Solis,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mexico City""}"
rec15mdo9gsMgJjBO,Hotel Santa Marta Real,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santa Marta""}"
rec15urWqSS0SThE9,Vilage Inn All Inclusive Pocos De Caldas,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Poços de Caldas""}"
rec16VvpnHFzqHFyK,Hosteria Mola,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Iguazu""}"
rec16ak3AbTv5BAM5,Hotel Arenal,Bolivia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santa Cruz""}"
rec16fn7ARlvU2pFU,Hotel Lagoa E Mar,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Jaua""}"
rec16v864HljtaGB0,Hotel Harbor,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cordoba""}"
rec17BSMumNe79WZd,Rosa's Hotel,Belize,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Ignacio""}"
rec17Vm8o5kIaslXB,ibis Pouso Alegre,Brazil,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Brazil Southeast"",""Submarket"":""Pouso Alegre""}"
rec17kPGjQR1tMtIG,Hotel La Casa De Mamapan,El Salvador,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ahuachapan""}"
rec17tBz307FMJI6Q,Foote Prints On The Sands Hotel,Jamaica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Negril""}"
rec18FJqh5kpZaAdn,Bogota Belle Epoque,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bogota""}"
rec18FKMXPfw1kpck,Captain Oliver's Hotel,Saint-Martin (French part),Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Oyster Pond""}"
rec19HmsYqezGPpwl,Sunset Royal Resort,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cancun""}"
rec1ASZfuRr0akAGE,Mancora Y Sol,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mancora""}"
rec1B2p8DuwiUIP99,Fleur Flats Resort,Jamaica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mandeville""}"
rec1B48LXX9t2B7yr,Portal De San Diego,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cartagena""}"
rec1B502zfYWhiJom,El Pedral,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Punta Ninfas""}"
rec1BJ3m8ct41bQCS,Hotel El Prado,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Barranquilla""}"
rec1BbtRLlRNjqaPX,Pajucara Praia Hotel Maceio,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Maceio""}"
rec1CcLJIXpHPbeWY,Hotel Casa De Campo Cusco,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cusco""}"
rec1CezDIoeDuV6S2,Iberostar Selection Playa Mita,Mexico,Market; Submarket,"{""Market"":""str_excel_str_id"",""Submarket"":""str_excel_str_id""}","{""Market"":""Pacific Central"",""Submarket"":""Riviera Nayarit""}"
rec1CnpUF8UweAcVF,Hotel Argentina,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Aguascalientes""}"
rec1Ctu67M79VE4A0,Hotel Fortaleza Porto Das Dunas,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Fortaleza""}"
rec1CulvT2k6X5pCg,Hotel Geminis,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Villa Carlos Paz""}"
rec1CxLNAsYbPQys9,Hotel Florenca,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Americana""}"
rec1DMihmDfxTlisC,Hotel Pepita,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cozumel""}"
rec1DSy1rTE4oKgiF,"Bermudiana Beach Resort, a Tapestry Collection by Hilton",Bermuda,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Bermuda"",""Submarket"":""Warwick""}"
rec1DvFepSYrKjwEe,Hotel Solamar Inn,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mazatlan""}"
rec1E6GwQPkcYgLzo,Sleep Inn Torreon,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Torreon""}"
rec1EMr5PQaxxNusj,Anchorage Hotel,Dominica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Roseau""}"
rec1EeDD0yqhgGg5p,Grand Royal Lagoon Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cancun""}"
rec1FXZ4IgyjJjvWA,Hotel El Ciervo,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Villarrica""}"
rec1FotxWnqi6IFBL,Hotel Monthez,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Brusque""}"
rec1FzqbbC5ZVSZVm,Xeliter Vista Mare,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Las Galeras""}"
rec1G9LqWuXXqJ5be,Ritz Coralli Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Maceio""}"
rec1GUjOcC20ItTjZ,Hotel Real San Juan,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Morelia""}"
rec1GtrNR2OgMpEs5,Posada Acquamarina Hotel,Venezuela (Bolivarian Republic of),Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Los Roques""}"
rec1HIwGSf7hu2Tbw,Hotel Dorado,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Morelia""}"
rec1I6CjnJAXNw11X,Salybia Nature Resort & Spa,Trinidad and Tobago,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Matura""}"
rec1IV3KKrqWIQ0n5,Bioma Boutique Hotel,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mompós""}"
rec1IVSvpN7PupPw5,Villa Mirasol Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Miguel De Allende""}"
rec1IdESiLpEM5D4d,Capital O 202,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Monterrey""}"
rec1JQwxPZIZ1iMFd,Medallion Hall Hotel,Jamaica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Kingston""}"
rec1KQghpTz6o4jQY,Grand Brizo La Plata,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""La Plata""}"
rec1KtGyZP0bTmp0x,El Rancho Motel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Navojoa""}"
rec1LC6HTXNzhaVgj,Hotel Velero Playa Brava,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Iquique""}"
rec1LKL1SbV8mrjpE,InterCity Ibirapuera,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Sao Paulo""}"
rec1Lck4BJL5EFvNp,Hotel Pernik,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Holguin""}"
rec1Mccs1bKg6Kqzm,The Down Town Hotel,Saint Lucia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Soufriere""}"
rec1MpgNrSUaUm4UJ,Enjoy San Antonio,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Antonio""}"
rec1Mz3NMsf72JHwU,Hotel Piazza Centro,Paraguay,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ciudad Del Este""}"
rec1N72uSKwINOU0L,Hotel Mision Colonial,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Cristobal De Las Casas""}"
rec1NSrPH7lLHa99W,Voco Queretaro QRO,Mexico,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Mexico Central/Bajio"",""Submarket"":""Querétaro""}"
rec1NaxoXznCVeuiE,Hotel San Miguel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Morelia""}"
rec1NxasPddVjZlwN,Palosanto Backpackers,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mancora""}"
rec1O8t5CtaUEDAOk,Mountain Paradise Hotel,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""La Fortuna""}"
rec1ONmcbvc2qx1mr,Exuma Palms Resort,Bahamas,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mt. Thompson""}"
rec1OSfzxk9067M7m,Victoria Express Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Guadalajara""}"
rec1OxY2jjTjXzKIG,Hotel Canada Internacional,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Palenque""}"
rec1PGbrmulDYa3Ju,Hotel Presidente Tela,Honduras,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Tela""}"
rec1PPxMlyeONFOxa,The Red Tree House Bed & Breakfast,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mexico City""}"
rec1PVa7uKg5RUquL,Hotel Seru Coral,Curaçao,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Willemstad""}"
rec1PXkMUZKr5SvTO,Hotel Carlota,Ecuador,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Quito""}"
rec1Q1mqhxAVQUEmh,Hilton Garden Inn Cartagena,Colombia,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Cartagena"",""Submarket"":""Cartagena""}"
rec1Q1yV6L2FGjClO,Hotel Dorado Gold,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bogota""}"
rec1QjOo2wJHF2CJx,Hotel Royal Decameron Aquarium,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Andres""}"
rec1RBssm4FCNMFBd,Hotel Ometepetl,Nicaragua,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Moyogalpa""}"
rec1RIfLMep3eFSlf,Hotel Imbanaco Cali,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cali""}"
rec1Re4cLIw991dt7,Coral Estate Luxury Resort,Curaçao,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Willemstad""}"
rec1RfDJx58l04OII,El Monte Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Salamanca""}"
rec1RhIivXZOSDm8D,Hotel Kelta,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Iguazu""}"
rec1S8SRWLJ7eJP0A,Pousada Maiken by DOT Tradition,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Canasvieiras""}"
rec1SEvpWRG8e0JeK,Casa Madonna La Providence,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Guadalajara""}"
rec1SSmWonlA2X3Wa,Westin Resort & Spa Playa Conchal,Costa Rica,Market; Submarket,"{""Market"":""str_excel_str_id"",""Submarket"":""str_excel_str_id""}","{""Market"":""Costa Rica"",""Submarket"":""Guanacaste Area""}"
