recordId,name,parentCompany,status,country
recU3PqVCFFxwkdfX,"Harborside Resort @ Atlantis","(blank parent)",Open,Bahamas
recU3T2j8JIWhPsss,"Hostal Maflo","(blank parent)",Open,Peru
recU3gfEHZf5m2hEI,"Hotel Nueva Vida De Ramiro","(blank parent)",Open,Mexico
recU3jBTKFdetO2GY,"Hotel Montreal","(blank parent)",Open,Mexico
recU4AnZZdGDphlhX,"Hotel De La Villa Hermoza","(blank parent)",Open,Peru
recU4HTh7NE4jhtZn,"Hotel Diplomat","(blank parent)",Open,Bolivia
recU4i0Uo0ChOMCU5,"Hotel Miramar","(blank parent)",Open,Peru
recU5mFWzjew8wH6L,"Centro Vacacional Apart Hotel La Herradura","(blank parent)",Open,Chile
recU627sbPPoZ3jhD,"Dan Inn Curitiba Centro","Nacional Inn Hotéis",Open,Brazil
recU64fQslW2um1mn,"Wyndham Concepcion Pettra","Wyndham Hotels & Resorts",Open,Chile
recU6cuBtxCD1Tdbg,"Casa Morazan Bed & Breakfast","(blank parent)",Open,Costa Rica
recU6hqfpicWN8QrP,"Reserva Conchal Resort","(blank parent)",Open,Costa Rica
recU6mXMikh1RghcY,"Holiday Inn Hotel & Suites Chihuahua","IHG Hotels & Resorts",Open,Mexico
recU7Y43zqtHk83Qn,"Bird Rock Beach Hotel","(blank parent)",Open,Saint Kitts and Nevis
recU7rLj0GaqpUIMi,"Holiday Inn Leon Convention Center","IHG Hotels & Resorts",Open,Mexico
recU7v6P4jhpVwY23,"Celuisma Paraiso Tropical Cabarete Hotel","(blank parent)",Open,Dominican Republic
recU82n26QJ06H3Ft,"Hortencia Hotel","(blank parent)",Open,Mexico
recU8HZ7ZzC949Oco,"Hotel Star","(blank parent)",Open,Mexico
recU934lRyGqDlC1Q,"Las Balsas","(blank parent)",Open,Argentina
recU9A0ncrvQiWRse,"Hospedaje Cascada","(blank parent)",Open,Argentina
recU9AuvMsoEnxuR7,"Hotel Casa Blanca","(blank parent)",Open,Mexico
recU9EfxT2wzuxxS7,"Hotel Corrientes","(blank parent)",Open,Argentina
recU9LJd0qzyhDyOr,"Castelar Hotel De Negocios","(blank parent)",Open,Argentina
recU9taUGO7xgb544,"Cercano Hotel","(blank parent)",Open,Brazil
recUAEaYkodXpKyHC,"Pousada Mar do Leste","(blank parent)",Open,Brazil
recUAk2DNE85HGkQw,"Club Campestre De Bucaramanga","(blank parent)",Open,Colombia
recUAnL1Q6q73HNKx,"Sunset Reef St. Kitts","(blank parent)",Open,Saint Kitts and Nevis
recUBJaU0m509CFzM,"Wyndham Garden Monterrey Valle Real","Wyndham Hotels & Resorts",Open,Mexico
recUBVYYT02Jf4mZ8,"Hotel Brandt's Los Robles De San Juan","(blank parent)",Open,Nicaragua
recUBWOckVd6FKQ75,"Bay Gardens Marina Haven","(blank parent)",Open,Saint Lucia
recUBXDiTxUoZM0XZ,"Mercure Belo Horizonte Savassi","AccorHotels",Open,Brazil
recUBaVcKnJbofB2s,"Sol Caribe San Andres","(blank parent)",Open,Colombia
recUBbsZhWzh8bUdG,"Hotel Caribe","(blank parent)",Open,Panama
recUBdAtntAtwO7yw,"Hotel Varanasi Boutique","(blank parent)",Open,Colombia
recUBgDqqu8rLLuq8,"Hostal Casa Victoria","(blank parent)",Open,Colombia
recUBj49aTRdyP5Qg,"Comfort Inn & Suites Los Cabos","Choice Hotels International, Inc.",Open,Mexico
recUBmNCn6JPhimVZ,"Hotel Lorimar","(blank parent)",Open,Mexico
recUC5Uvcwfdc61cg,"Enjoy Coquimbo Hotel de la Bahia","(blank parent)",Open,Chile
recUCZrtHYxpf93UP,"Wyndham Nordelta Tigre Buenos Aires","Wyndham Hotels & Resorts",Open,Argentina
recUCnuxEHa3CSZpa,"Las Quintas De Los Cabos","(blank parent)",Open,Mexico
recUCuoenbXQiGRK4,"Vinas De Cafayate Wine Resort","(blank parent)",Open,Argentina
recUDkbAKqXCYJGZO,"Meson De Santa Elena","(blank parent)",Open,Mexico
recUETSTtzN09Il3l,"Bristol Alameda Vitoria","Allia Hotels",Open,Brazil
recUEf7aiUUNVn7Dy,"Galiza Suites","(blank parent)",Open,Costa Rica
recUEjk3pMPJzJAGt,"1555 Malabia House B & B","(blank parent)",Open,Argentina
recUF12aRBJxaDdIU,"Terra Nova BW Premier Collection","Best Western Hotels & Resorts",Open,Jamaica
recUF5xys1KcEVL2a,"Fasano Punta Del Este","(blank parent)",Open,Uruguay
recUG3t6iy4WeqYoM,"Mercure Concepcion","AccorHotels",Open,Chile
recUGomcjGtS7GZbe,"Hotel Trianon Paulista","(blank parent)",Open,Brazil
recUHiCxby0xtSrFh,"Franca Inn","(blank parent)",Open,Brazil
recUIPucHIL3ycifW,"Hostal Presidente","(blank parent)",Open,Peru
recUImYeSQKO4vQtb,"Hotel Rancha Silvestre","(blank parent)",Open,Brazil
recUJIAbmnJ0PPcUk,"Euro Suite Recife Boa Viagem","(blank parent)",Open,Brazil
recUJoREmoSEnjBO7,"Dorado Naco Suite Resort","(blank parent)",Open,Dominican Republic
recUJsVYlGKbMrAIt,"Fusion Hplus Express","(blank parent)",Open,Brazil
recUK0FhdCB4138c1,"Hotel Don Primo","(blank parent)",Open,Mexico
recUK2ZUXGk5UdDvO,"Casa Grande Chihuahua","(blank parent)",Open,Mexico
recUK3NCWRAhkPXMa,"Parador de Darwin Tourist Center","(blank parent)",Open,Chile
recUKiTgVqyPOVO2s,"Reima Place Vendome Flat Service","(blank parent)",Open,Brazil
recUKqGwopLqPzDB8,"Costa Verde Inn","(blank parent)",Open,Costa Rica
recUL53D6aCFIIyrG,"Casa Condado Hotel","(blank parent)",Open,Puerto Rico
recULJU4Q4NT2BVl9,"Prisma Suites Chico 94","(blank parent)",Open,Colombia
recULuD2QBXPk4p2U,"Comfort Inn Tampico","Choice Hotels International, Inc.",Open,Mexico
recUM5Xy994cXtJd3,"Cacique Inacayal Lake & Spa Hotel","(blank parent)",Open,Argentina
recUMQ8LsA3cXLyLG,"El Tambo Dos De Mayo","(blank parent)",Open,Peru
recUMTd1E7kwGvEEu,"Hotel Rio Cumbaza","(blank parent)",Open,Peru
recUMd3apeZs3c4cH,"Hotel Holly","(blank parent)",Open,Mexico
recUMiXxBDNn9o28L,"Los Parrales","(blank parent)",Open,Bolivia
recUMk7Aw26fREI2U,"Holiday Inn Belo Horizonte Savassi","IHG Hotels & Resorts",Open,Brazil
recUMyhRYKH5y7aIV,"Atlantique View Resort And Spa","(blank parent)",Open,Dominica
recUN4AUZpiwFbsKi,"Belizean Shores","(blank parent)",Open,Belize
recUNCTVGhirOrRNj,"Hotel Arco Iris","(blank parent)",Open,Brazil
recUNljlNCVSd3R8v,"Bel Air Plantation Resort","(blank parent)",Open,Grenada
recUNs5BAZwNL11ox,"Holiday Inn Queretaro Zona Krystal","IHG Hotels & Resorts",Open,Mexico
recUNycnMwOVFX0hc,"Krystal Grand Puerto Vallarta","Hyatt Hotels Corporation",Open,Mexico
recUODMRckWM43YSW,"Hotel Estrella De Oriente","(blank parent)",Open,Mexico
recUOO2IJPNofHzqu,"Hotel Boutique Castillo Medieval","(blank parent)",Open,Chile
recUOZ30GiDL6vOWR,"ibis Jacarei","AccorHotels",Open,Brazil
recUOhHZzl16n95jR,"Gran Hotel Bolivar","(blank parent)",Open,Peru
recUOjcK7BZAXUIIC,"Blumen Haus Bed & Breakfast","(blank parent)",Open,Chile
recUOyyfqG9WbRDqe,"Finca Rosa Blanca Coffee Plantation Resort","(blank parent)",Open,Costa Rica
recUP41QalcDgvLM7,"Hotel Via Luz","(blank parent)",Open,El Salvador
recUP5BmDKKRj3ic8,"InterContinental Presidente Cancun Resort","IHG Hotels & Resorts",Open,Mexico
recUPVn1F9Xz8mtlp,"The Harmony Hotel","(blank parent)",Open,Costa Rica
recUQ1e8dHXWvNkpT,"Monarch Resort","(blank parent)",Open,Costa Rica
recUQBM5YVo1EdLNf,"Tivoli Ecoresort Praia do Forte","Minor Hotel Group Limited",Open,Brazil
recUQGpVvq4PjUjQH,"Vila Olaria Hotel","(blank parent)",Open,Brazil
recUQk4NR65TLhsgf,"Melia Peninsula Varadero","Melia Hotels International, S.A",Open,Cuba
recUQrkSxWLn01s92,"Comfort Hotel Fortaleza","Choice Hotels International, Inc.",Open,Brazil
recUQtTMHFIyikIbX,"Hotel Plaza El Bramador","(blank parent)",Open,Panama
recURSZdBgoJRJOnp,"Emerald Beach Resort","(blank parent)",Open,US Virgin Islands
recURfVYt0L6kkGGE,"Ecoplaya Beach Resort","(blank parent)",Open,Costa Rica
recURk2cJyEHvx2se,"Vilangelim Eco Pousada","(blank parent)",Open,Brazil
recURnlEeQal1W77R,"Hotel Faranda Guayacanes a member of Radisson Individuals","Choice Hotels International, Inc.",Open,Panama
recUSS8CFYJq3vDJX,"Hotel Catedral Inn","(blank parent)",Open,Colombia
recUSTVu47cfrwyEy,"Hotel Rodadero","(blank parent)",Open,Colombia
recUSXQCcA1yqLOwN,"Colunbus Heights Apartments","(blank parent)",Open,Jamaica
recUSbx0mW8KzVodk,"Orient Bay Hotel","(blank parent)",Open,Saint-Martin (French part)
recUScsnb5kO9QosV,"Hotel Bahia","(blank parent)",Open,Mexico
recUSqUuIWE6Y9aJI,"Manduvira Plaza Hotel","(blank parent)",Open,Paraguay
recUTUEN0fOAVPOYY,"Hostal Praga Inn","(blank parent)",Open,Peru
recUTYZ9FrYkADn8s,"Seadust Cancun Family Resort","(blank parent)",Open,Mexico
recUTieorAVGcy65v,"InterCity Salvador","ICH administracao de hoteis SA",Open,Brazil
recUUHsz8ISjSfDuj,"Hotel Villa Primavera","(blank parent)",Open,Mexico
recUUKbie4t0mxiQG,"Wake","(blank parent)",Open,Colombia
recUUWZRARAMdWDas,"Hotel Metropole Maringa","(blank parent)",Open,Brazil
recUUc2Z0OjPs8K4f,"Nannai Muro Alto","(blank parent)",Open,Brazil
recUUenTOflrSLhJa,"Golden Shore Resort","(blank parent)",Open,Jamaica
recUVMDkN8MHSFRwL,"Casa Marina Sosua Trademark by Wyndham All Inclusive","(blank parent)",Open,Dominican Republic
recUVa2p6M1HjSvT1,"Golden Park Campinas Viracopos","Nacional Inn Hotéis",Open,Brazil
recUVdUrSlEe2gH87,"Comfort Suites Paradise Island","Choice Hotels International, Inc.",Open,Bahamas
recUVsOknwZKklFdd,"whala!urban punta cana","Horrach Moya (HM) Hotels",Open,Dominican Republic
recUW35uWjUScX9Bj,"Secrets The Vine Cancun","Hyatt Hotels Corporation",Open,Mexico
recUW4Y6rzwmr3Ouz,"Fiesta Inn Poza Rica","Grupo Posadas, S.A.B. DE C.V.",Open,Mexico
recUW4cgzNLR4XiWu,"Travel Inn Hotel","(blank parent)",Open,Sint Maarten (Dutch part)
recUWDvLz8uRWGkVe,"Acasol Hotel","(blank parent)",Open,Mexico
recUWMCkLl0lAkpUi,"Boulevard Suites","(blank parent)",Open,Chile
recUWRCIDHCQYI3g0,"Riu Hotel Playacar","Riu Hotels & Resorts",Open,Mexico
recUWxpTKp1EPFEXi,"Bahia Principe Escape Aquamarine","Grupo Pinero",Open,Dominican Republic
recUXDBgeESSRFk7a,"Fenix Hotel Varginha","(blank parent)",Open,Brazil
recUXR5ibAlyvLPKN,"Hostal Villa Melgar","(blank parent)",Open,Peru
recUXVugYoolhQDtT,"Wyndham Palmas Beach and Golf Boutique Resort","Wyndham Hotels & Resorts",Open,Puerto Rico
recUXrD8JTLZIjCPr,"La Serena Plaza Hotel","(blank parent)",Open,Chile
recUXz08ur05hs91J,"Six Senses Papagayo","IHG Hotels & Resorts",Pipeline,Costa Rica
recUYBpRAPz1BQkLP,"Plaza Palacio","(blank parent)",Open,Mexico
recUYSGBqVtrAQc7O,"Parador Villa Parguera","(blank parent)",Open,Puerto Rico
recUYl7163rWe2BME,"Hotel Alfa Inn","(blank parent)",Open,Mexico
recUYqmNZlXI6zUXX,"Blue Kay Mahahual","(blank parent)",Open,Mexico
recUYwXRCGGZFItse,"Capital O Pacific Paradise","(blank parent)",Open,Mexico
recUZ7G463U9Umfv3,"Hotel Mision Marielena","(blank parent)",Open,Mexico
recUZAUPv7vrUWkiN,"Devossion by Live Aqua Playa del Carmen","Hyatt Hotels Corporation",Open,Mexico
recUa1Ofy2xVZVukP,"Now Emerald Cancun","Hyatt Hotels Corporation",Pipeline,Mexico
recUa7zHlGdQcGqg4,"Hotel Pousada Joao De Barro","(blank parent)",Open,Brazil
recUam6fAD3kiN37g,"El Greco Hotel","(blank parent)",Open,Bahamas
recUapVLzG1xoBY78,"Rojas All Suites Hotel","(blank parent)",Open,Brazil
recUb4Tymq9qRbEs5,"The Alondra Hotel","(blank parent)",Open,Mexico
recUbJfQ1B7Gqsg5k,"Colonial Chile","(blank parent)",Open,Brazil
recUbatvX9U7IzICP,"one Guadalajara Periferico Poniente","Grupo Posadas, S.A.B. DE C.V.",Open,Mexico
recUbgObivbhPMccy,"MX Forum Buenavista Trademark Collection by Wyndham","(blank parent)",Open,Mexico
recUchKnMD58oR4AW,"La Abadia Plaza","(blank parent)",Open,Mexico
recUciQwZeQNZJoDz,"Sirenis Cocotal Beach Resort","(blank parent)",Open,Dominican Republic
recUcsDkPnj03pZBB,"Hotel Costamar","(blank parent)",Open,Brazil
recUcv1gbG2TlKNHY,"Nobu Hotel Los Cabos","Nobu Hospitality",Open,Mexico
recUd7FP2dYMkOlGj,"Fiesta Inn Puerto Vallarta Isla","Grupo Posadas, S.A.B. DE C.V.",Open,Mexico
recUdJgSYDWW4HZWh,"Polo Cusco Suites","(blank parent)",Open,Peru
recUe0Inl00wCh9oD,"Hotel Mirador La Lunada","(blank parent)",Open,Colombia
recUeAKgW5YUtDl1N,"Rio Vista Inn","(blank parent)",Open,Mexico
recUeIeHg8Zub4BYq,"Hotel Posada Del Carmen","(blank parent)",Open,Mexico
recUeNBb2GxtnePU0,"W All Inclusive Corasol Playa del Carmen","Marriott International",Pipeline,Mexico
recUeU5QzGAKlVAzl,"ibis budget Araraquara","AccorHotels",Open,Brazil
recUeliprMuC46pgw,"Av Hotel Express","(blank parent)",Open,Colombia
recUemp05770Nce5k,"Don Antonio Posada","(blank parent)",Open,Uruguay
recUf246peePSreBr,"My Blue Hotel","(blank parent)",Open,Brazil
recUf45ddULdFjzb9,"Hotel Neper","(blank parent)",Open,Argentina
recUfCgT3VsMvJOM6,"Kube Apartments","(blank parent)",Open,Argentina
recUfZHeMNst2Q96l,"Seacrest Beach Hotel","(blank parent)",Open,Jamaica
recUfg2NwXX3DvDWF,"Hilton Garden Inn San Fernando South Park","Hilton Worldwide",Pipeline,Trinidad and Tobago
recUg3ivIaCh86I2Z,"Hyatt Vivid Grand Island","(blank parent)",Pipeline,Mexico
recUgsUJsi3h181TQ,"Hotel Gaviota Vallarta","(blank parent)",Open,Mexico
recUh7MFelsxxuCFZ,"Cusco Plaza De Armas","(blank parent)",Open,Peru
recUhCuDPwh0T61GN,"Hotel Bahia Huatulco","(blank parent)",Open,Mexico
recUhKzauHeduu6Pj,"Hotel Plaza San Martin","(blank parent)",Open,Honduras
recUiFeZVO8oegnke,"Hotel Fenix","(blank parent)",Open,Mexico
recUiHWKQQcXdpJiO,"Coulibri Ridge","(blank parent)",Open,Dominica
recUiIPBlf2Mdg8NN,"Best Western Estacion Central","BWH Hotels",Open,Chile
recUjAf8hkG5S7kca,"Cassa Lepage Art Hotel Buenos Aires","(blank parent)",Open,Argentina
recUjpkZyJsLaX019,"Karibe Hotel","(blank parent)",Open,Haiti
recUkmg595z7MCzkW,"Hotel Santa Cecilia","(blank parent)",Open,Colombia
recUl1DDjoolaX0hS,"Hotel Garden","(blank parent)",Open,Chile
recUlGPpwulemiQjI,"Hostal Villa Toscana Bed & Breakfast","(blank parent)",Open,Guatemala
recUlHuCYLfk0qGgc,"Sommelier Hotel","(blank parent)",Open,Chile
recUlLQP0LIcqlN1q,"Hotel Casa de David","(blank parent)",Open,Colombia
recUlwmLb3JCIvoXV,"Marian Palace Hotel","(blank parent)",Open,Brazil
recUlx25TpWqVazgr,"Hotel Paradise Surf","(blank parent)",Open,Venezuela (Bolivarian Republic of)
recUmjo7DH6Q8qW3O,"Grand Hyatt Bogota","Hyatt Hotels Corporation",Open,Colombia
recUn9DgqBPYyrA9o,"Casa Calexico","(blank parent)",Open,Bonaire, Sint Eustatius and Saba
recUnBTixwCeIUIyi,"Hilton Garden Inn Punta Cana","Hilton Worldwide",Pipeline,Dominican Republic
recUos0waakyBIW56,"La Casa Corazon","(blank parent)",Open,Panama
recUphSx2adwS1lEc,"Club Paraiso Maya","(blank parent)",Open,Mexico
recUq3LjwDniJe9cK,"Hyatt Ziva Puerto Vallarta","Hyatt Hotels Corporation",Open,Mexico
recUqQ13K7Vx0RRbU,"Hyatt Zilara Cancun","Hyatt Hotels Corporation",Open,Mexico
recUqm3H35ktE60iG,"Hotel Imperial Veracruz","(blank parent)",Open,Mexico
recUqzWEq7NHnAbPa,"Ibis Sorocaba","AccorHotels",Open,Brazil
recUr4fd0ZbHGnYwN,"Dazzler by Wyndham Lima Miraflores","Wyndham Hotels & Resorts",Open,Peru
recUr5CsgkXeqyzQZ,"Las Condes HS Boutique","(blank parent)",Open,Peru
recUrNQJXQcrwtt1D,"Hotel Yubarta","(blank parent)",Open,Colombia
recUrWCNKLMl4bzQb,"Villas Del Abey Hotel","(blank parent)",Open,Puerto Rico
recUs1jcwtLdTKeYy,"eSuites Hotel Recreio Shopping","(blank parent)",Open,Brazil
recUs5IIZDbJJDtp0,"Iberostar Origin Daiquiri","Iberostar Hotels & Resorts",Open,Cuba
recUsJHIDBm7OGWfI,"Hotel Villa Cahita","(blank parent)",Open,Mexico
recUsYyQrUx3nCt7b,"Nobile Suites Excelsior Asuncion","(blank parent)",Open,Paraguay
recUsrD2GpPWxEjTK,"OYO Nobs Hotel, São João de Meriti","OYO Rooms",Open,Brazil
recUtCkde3p3DWvF5,"Villa Bayamo","(blank parent)",Open,Cuba
recUtNmKD7YX9RDuV,"Decameron Club Caribbean Runaway Bay, Ramada All Inclusive","Decameron All-Inclusive Hotels & Resorts",Open,Jamaica
recUu2NewcQRkur5o,"Las Brisas Del Pacifico Hotel","(blank parent)",Open,Costa Rica
recUuCrAbpllX5JIp,"Finca El Oasis","(blank parent)",Open,Panama
recUuIxOwcHUbbP5S,"Hotel Marina Punta Colorada","(blank parent)",Open,Uruguay
recUvNy2QidTBWtOG,"Happy Bay Villa","(blank parent)",Open,Saint-Martin (French part)
recUvSD4V0MMUnWua,"Hotel Mallorca","(blank parent)",Open,Argentina
recUvlpwQ1MUolvpQ,"The Orchard Hotel","(blank parent)",Open,Bahamas
recUvnAkvK3JomPWo,"Hotel Lapa Rio De Janeiro","(blank parent)",Open,Brazil
recUw7gPIDHVFmOCX,"Mediterraneus Hotel & Spa","(blank parent)",Open,Costa Rica
recUwG3q75xzSAlJS,"Holiday Inn Costa Rica","IHG Hotels & Resorts",Pipeline,Costa Rica
recUwYIxcAaEngISj,"La Campana Hotel Boutique","(blank parent)",Open,Colombia
recUwZHVRH0GZFPIp,"Sofitel Las Bovedas","AccorHotels",Open,Colombia
recUwZkQw4jM2von8,"El Dorado Hotel","(blank parent)",Open,Mexico
recUwij6avQW4R7L1,"Xelena Hotel","(blank parent)",Open,Argentina
recUwrBISE7udTXIK,"Patagonia Jarke","(blank parent)",Open,Argentina
recUwvRyl48c8lkrA,"Hotel Fenix","(blank parent)",Open,Mexico
recUxB6v2TAhSYA4r,"Howard Johnson by Wyndham La Plata","Wyndham Hotels & Resorts",Open,Argentina
recUxS3VOrrwAYsQh,"Puerta Calakmul Hotel","(blank parent)",Open,Mexico
recUxlOxvAr3rrWb0,"Comfort Suites Londrina","Choice Hotels International, Inc.",Open,Brazil
recUy86nIdXjoIIiC,"Transamerica Belo Horizonte Lourdes","Transamerica Hospitality Group",Open,Brazil
recUyehvysSvvc4O8,"Holiday Inn Express & Suites Celaya","IHG Hotels & Resorts",Open,Mexico
recUyrUPvk77QU5Bi,"Hotel De La Cite","(blank parent)",Open,Argentina
recUz0wYMesXpzOX4,"Zoom Apartments","(blank parent)",Open,Argentina
recUzctNxOEGq5xvA,"Cap Juluca A Belmond Hotel Anguilla","Belmond Management Ltd",Open,Anguilla
recUzrAb8H6rAxUmu,"Holel Espana","(blank parent)",Open,Paraguay
recV1QOCyQoBF7nHO,"Holiday Inn Express Puebla","IHG Hotels & Resorts",Open,Mexico
recV1WQlKn3xyjdh6,"Journeys Hotel","(blank parent)",Open,Peru
recV1aEHlhoHNHOJR,"Hotel Tropicana","(blank parent)",Open,Costa Rica
recV298X4EqH3ufda,"Wyndham San Jose Herradura Hotel & Convention Center","Wyndham Hotels & Resorts",Open,Costa Rica
recV2KIXowx0E59x0,"Intertower Hotel Santa Fe","(blank parent)",Open,Argentina
recV2RBRq2e0tJNi3,"Wayqey Hotel","(blank parent)",Open,Peru
recV2VQbewLrLCUWI,"Holiday Inn Express Merida","IHG Hotels & Resorts",Open,Mexico
recV36Yd1Lnlm68Jd,"Vie L`Ven Resort & Residences","(blank parent)",Pipeline,Sint Maarten (Dutch part)
recV39CsZJ0drp6ID,"Lucia's Guest House","(blank parent)",Open,Belize
recV3PSUIad1ys479,"Hotel Imperial","(blank parent)",Open,Mexico
recV3Z4M55j5sVH3y,"Hotel Tioga","(blank parent)",Open,Costa Rica
recV3lwRfY7yV5FYE,"Reef Village Resort Belize","(blank parent)",Open,Belize
recV4CLBrQDmudpMx,"Condado Vanderbilt Hotel","(blank parent)",Open,Puerto Rico
recV4DBIXZTBJbpOc,"Restaurante Y Hotel Quetzali","(blank parent)",Open,Guatemala
recV4SLtLK0TYv5k5,"Novotel Sao Paulo Center Norte","AccorHotels",Open,Brazil
recV4UjSCUJhyvfOV,"abba Presidente Suites Puerto Montt","Abba Hoteles",Open,Chile
recV4Up2SRY3ShBy6,"Hotel Real Plaza Jacona","(blank parent)",Open,Mexico
recV4dcsrYkaZFU8j,"Hotel El Virrey","(blank parent)",Open,Argentina
recV4eUPFYQcrSsBE,"Las Magnolias","(blank parent)",Open,El Salvador
recV4tYML0BrQLFjd,"Bristol Centro Civico","(blank parent)",Open,Brazil
recV5ErtzCCU1wEzF,"Jungala Park Hotel at VidantaWorld Nuevo","(blank parent)",Pipeline,Mexico
recV5N8ygkhnVXPq0,"Ikonik Miraflores","(blank parent)",Open,Peru
recV5QAHVTGbpvmV2,"Hidden Beach Resort Au Naturel Club","(blank parent)",Open,Mexico
recV5bvc3DPxwBkHP,"Arawi Lima Hotel","(blank parent)",Open,Peru
recV5q8hD8l8Fmlgn,"Hotel Reconquista Plaza","(blank parent)",Open,Argentina
recV69O05Wer3vVzr,"Patios De Lerma Hotel","(blank parent)",Open,Argentina
recV6Dy2JJfBMPNYk,"Hotel Andes Plaza","(blank parent)",Open,Colombia
recV6MgDhfs36g4WG,"Mitla Hotel","(blank parent)",Open,Mexico
recV6vV2ayKNGVy5U,"Hotel Doral Guarujá","(blank parent)",Open,Brazil
recV7qvHMkJxjG4P0,"Pousada Villa Alferes","(blank parent)",Open,Brazil
recV87QihHD7cvFn6,"Aligio Apart Hotel","(blank parent)",Open,Dominican Republic
recV8EuBFCckATHqI,"Hotel Oasis Imperial & Fortaleza","(blank parent)",Open,Brazil
recV8dgkQHfip1PYJ,"Miradores Del Bosque Apart & Spa","(blank parent)",Open,Argentina
recV8pUpe6qRakLUF,"Home Hotel Buenos Aires","(blank parent)",Open,Argentina
recV8u6S3e1S2XxXY,"La Concordia Boutique Hotel","(blank parent)",Open,Panama
recV8vjLDZH8njpFk,"Hotel Plaza Continental","(blank parent)",Open,Mexico
recV94c0MtbZ5V3n4,"Golden Park Recife Boa Viagem","Nacional Inn Hotéis",Open,Brazil
recVA62H4A0H77DWX,"Hotel Villa Mercedes","(blank parent)",Open,Mexico
recVAKQp5P18wCHkk,"Hotel Bocagrande by Prima Collection","(blank parent)",Open,Colombia
recVAfc9UFOo3RcuI,"Arena Ipanema Hotel","(blank parent)",Open,Brazil
recVAmQCDZyS1W5ZL,"Hotel Aeropuerto","(blank parent)",Open,Mexico
recVAnmEbYkeIKWnz,"Hotel Posada Del Angel","(blank parent)",Open,Mexico
recVCB1YlMOHqnUFT,"Hostess Hotel","(blank parent)",Open,Brazil
recVCFNAE867smKyT,"Comfort Hotel Ibirapuera","Choice Hotels International, Inc.",Open,Brazil
recVCtDBy5EuOtZmw,"Arawak Beach Inn Hotel","(blank parent)",Open,Anguilla
recVCvjmQMgPhL8eh,"Wyndham Garden Mazatlan Marina","Wyndham Hotels & Resorts",Open,Mexico
recVDGqRmUs7JEHvs,"Hotel & Suites Villa Del Sol","(blank parent)",Open,Mexico
recVDNipAil55HYTk,"Bergendal Eco & Cultural River Resort","(blank parent)",Open,Suriname
recVDPbhlQ5436fd1,"El Hotel Residencias Venetur Anauco","(blank parent)",Open,Venezuela (Bolivarian Republic of)
recVDg8QzBirJILQB,"Alexandra Resort","(blank parent)",Open,Turks and Caicos Islands
recVDs1cOruOlfTHD,"Barrio Latino Hotel","(blank parent)",Open,Mexico
recVDzuLN8xsLKjED,"Tiete Resort & Convention Aracatuba","(blank parent)",Open,Brazil
recVEGrwy8s1mZ4Ts,"Hotel Mansion Real","(blank parent)",Open,Ecuador
recVEIWMogkbTQ1PL,"Casa Marquesa Plus Hotel","(blank parent)",Open,Mexico
recVEQgGQ0Ae6vckb,"GHL Hotel Monteria","(blank parent)",Open,Colombia
recVEe0FaCdjPxGF2,"Hotel Cali Real","(blank parent)",Open,Colombia
recVEpK5nIb11tlYl,"Hotel Palmeras","(blank parent)",Open,Mexico
recVFFcxqvTis4yxC,"Hotel Grano De Oro","(blank parent)",Open,Costa Rica
recVFI9Rq93Wz3oaE,"ibis Londrina","AccorHotels",Open,Brazil
recVFNGqEbRz0DvQ8,"Punta Larga Tourist Center","(blank parent)",Open,Chile
recVFbFKdEX56Ojbf,"Estancia IK Jose Ignacio","(blank parent)",Open,Uruguay
recVFzyLEnlTW04ZW,"Casuarinas Hotel","(blank parent)",Open,Bahamas
recVGxHGJ4IlpK1Xe,"Hotel San Angel","(blank parent)",Open,Mexico
recVHvaiP5hDWoKze,"The Legend Paracas Resort","Hyatt Hotels Corporation",Open,Peru
recVI4nrzlzZRBDVl,"Blancaneaux Lodge","(blank parent)",Open,Belize
recVID4ZGvG1Rkzbi,"Hotel Villa Del Carmen","(blank parent)",Open,Peru
recVIUCRAli82RAcy,"Serenity Hotel Boutique","(blank parent)",Open,Mexico
recVJG9RYGfuSMcmn,"Latino Hospedaje & Comfort","(blank parent)",Open,Bolivia
recVJnEJqBLWMgsxm,"Hotel Inter Bogota","(blank parent)",Open,Colombia
recVJqigvNQl2T4W4,"El Campanario Hotel","(blank parent)",Open,Uruguay
recVKD8y1LdIUYO2N,"AZ Hotel & Suites","(blank parent)",Open,Panama
recVKaJBUT5EmMalV,"Tryp by Wyndham Brasilia","Wyndham Hotels & Resorts",Pipeline,Brazil
recVKv8Hlt1DO58Mh,"Tropicalis Slim Hotel","(blank parent)",Open,Brazil
recVLEGoC9OxTh7P9,"Gran Hotel Vincente Costanera","(blank parent)",Open,Chile
recVLRv2pOdx99SfB,"Hotel Premier","(blank parent)",Open,Mexico
recVLge1icEoV7OHE,"Cabanas Patagonia Encantada by DECK","(blank parent)",Open,Argentina
recVM0iQM9G56dBqQ,"Las Espuelas Hotel","(blank parent)",Open,Costa Rica
