action,recordId,strId,sourceFile,rowNumber,fieldsUpdated,notes
updated,recrLB57ueYzcZA2o,113112,"Existing - Caribbean, South and Central America.xls:1657",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Arena Copacabana Hotel""}"
updated,recVAfc9UFOo3RcuI,273419,"Existing - Caribbean, South and Central America.xls:1658",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Arena Ipanema Hotel""}"
updated,reczPVqzHYTxQUOPb,256676,"Existing - Caribbean, South and Central America.xls:1659",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Arena Leme Hotel""}"
updated,recP5Q6KObRHYJc5y,210076,"Existing - Caribbean, South and Central America.xls:1660",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Barra da Tijuca"",""city"":""Rio De Janeiro"",""country"":""Brazil"",""name"":""Bourbon Barra Premium Residence""}"
updated,recTmOqO6lWVtKuTq,224269,"Existing - Caribbean, South and Central America.xls:1662",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Barra da Tijuca"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Courtyard Rio de Janeiro Barra da Tijuca""}"
updated,rec23nnImPSGCxxY0,229221,"Existing - Caribbean, South and Central America.xls:1664",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Emiliano Rio de Janeiro""}"
updated,recUs1jcwtLdTKeYy,230357,"Existing - Caribbean, South and Central America.xls:1665",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Barra da Tijuca"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""eSuites Hotel Recreio Shopping""}"
updated,recIdaNOVLcynOLiu,119496,"Existing - Caribbean, South and Central America.xls:1666",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Fairmont Rio de Janeiro Copacabana""}"
updated,recYxEF14G345ZLSg,146963,"Existing - Caribbean, South and Central America.xls:1667",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Fasano Rio De Janeiro""}"
updated,recE99IYdXZDtMJKV,227020,"Existing - Caribbean, South and Central America.xls:1668",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Barra da Tijuca"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Grand Hyatt Rio de Janeiro""}"
updated,recMoTgleA4ooYcJa,215153,"Existing - Caribbean, South and Central America.xls:1669",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Barra da Tijuca"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Hilton Barra Rio De Janeiro""}"
updated,recjJtNESmG0lxTdu,111131,"Existing - Caribbean, South and Central America.xls:1670",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio De Janeiro"",""country"":""Brazil"",""name"":""Hilton Rio de Janeiro Copacabana""}"
updated,recke2RBlRD58NEiH,154014,"Existing - Caribbean, South and Central America.xls:1671",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""ibis budget Rio De Janeiro Centro""}"
updated,recnAyV0rjFIWWzhR,221204,"Existing - Caribbean, South and Central America.xls:1672",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""ibis budget Rio De Janeiro Nova America""}"
updated,rec1Hy6uTvYV4dDv0,224236,"Existing - Caribbean, South and Central America.xls:1673",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""ibis budget RJ Copacabana""}"
updated,recvudyhxUQWyOsRj,228555,"Existing - Caribbean, South and Central America.xls:1674",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""ibis budget RJ Praia de Botafogo""}"
updated,reccAbpRRhR5QeQeR,208849,"Existing - Caribbean, South and Central America.xls:1675",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio De Janeiro"",""country"":""Brazil"",""name"":""ibis Copacabana Posto 2""}"
updated,rec1y1lkl0jggxYxu,224905,"Existing - Caribbean, South and Central America.xls:1676",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""ibis Copacabana Posto 5""}"
updated,rec48fsOOc54FLRWy,215796,"Existing - Caribbean, South and Central America.xls:1677",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Barra da Tijuca"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""ibis Rio De Janeiro Barra Da Tijuca""}"
updated,reclutllHym4Vq0bM,211982,"Existing - Caribbean, South and Central America.xls:1678",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""ibis Rio de Janeiro Botafogo""}"
updated,recTlJmNBceEUrtxT,140753,"Existing - Caribbean, South and Central America.xls:1679",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Ibis Rio De Janeiro Centro""}"
updated,recJxDIU4fIJh38uH,219595,"Existing - Caribbean, South and Central America.xls:1680",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Barra da Tijuca"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""ibis Rio de Janeiro Parque Olimpico""}"
updated,recWKgZo14FgrGC47,154021,"Existing - Caribbean, South and Central America.xls:1681",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio De Janeiro"",""country"":""Brazil"",""name"":""ibis Rio de Janeiro Santos Dumont""}"
updated,recxZarGkZ8GK2Uk2,229487,"Existing - Caribbean, South and Central America.xls:1682",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""ibis Rio Porto Atlantico""}"
updated,recP0e368WyYQDUNc,221241,"Existing - Caribbean, South and Central America.xls:1683",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""ibis Rj Nova America""}"
updated,recyhHA8rlGqLQLT8,137436,"Existing - Caribbean, South and Central America.xls:1685",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""JANEIRO Hotel""}"
updated,rect3r4UoYn9957zT,282056,"Existing - Caribbean, South and Central America.xls:1686",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""JO&JOE Rio De Janeiro""}"
updated,reczB4c1WLQeLSweU,133484,"Existing - Caribbean, South and Central America.xls:1687",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio De Janeiro"",""country"":""Brazil"",""name"":""JW Marriott Hotel Rio de Janeiro""}"
updated,recsJhkgetqDSX7Pl,230612,"Existing - Caribbean, South and Central America.xls:1688",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Linx Galeao""}"
updated,recsnwo2BDFdqWCRO,113118,"Existing - Caribbean, South and Central America.xls:1689",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Mar Palace Copacabana Hotel""}"
updated,recpTkoVLUzmPEwFB,150447,"Existing - Caribbean, South and Central America.xls:1690",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Mercure Rio Boutique Copacabana""}"
updated,recrbH2MbBLGtyjO5,215802,"Existing - Caribbean, South and Central America.xls:1691",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Barra da Tijuca"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Mercure Rio De Janeiro Barra Da Tijuca""}"
updated,recnhD0PvIyVc1Qpg,230147,"Existing - Caribbean, South and Central America.xls:1692",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Novotel Porto Atlantico""}"
updated,recoXr3qYgqA3HqPV,228558,"Existing - Caribbean, South and Central America.xls:1693",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Novotel Rio De Janeiro Botafogo""}"
updated,recFuNlamyFJgjpNp,150445,"Existing - Caribbean, South and Central America.xls:1694",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Novotel Rio de Janeiro Leme""}"
updated,recnHwSJgFMAGGDEa,216227,"Existing - Caribbean, South and Central America.xls:1695",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Barra da Tijuca"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Novotel Rio de Janeiro Parque Olimpico""}"
updated,rectbV5jw0IJusSNP,184860,"Existing - Caribbean, South and Central America.xls:1696",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio De Janeiro"",""country"":""Brazil"",""name"":""Novotel Rio De Janeiro Santos Dumont""}"
updated,reciNO9BZdEhbAEmg,128089,"Existing - Caribbean, South and Central America.xls:1699",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio De Janeiro"",""country"":""Brazil"",""name"":""Pestana Rio Atlantica""}"
updated,recW2km8aNBj85XdZ,150467,"Existing - Caribbean, South and Central America.xls:1700",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio De Janeiro"",""country"":""Brazil"",""name"":""PortoBay Rio de Janeiro""}"
updated,rec8LIrb3UtQFmTR0,230278,"Existing - Caribbean, South and Central America.xls:1701",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Prodigy Santos Dumont""}"
updated,rec4ZLlRALB5GH6Lu,224266,"Existing - Caribbean, South and Central America.xls:1705",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Barra da Tijuca"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Residence Inn Rio De Janeiro Barra Da Tijuca""}"
updated,recNZel1yp9HoypnU,227669,"Existing - Caribbean, South and Central America.xls:1706",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Barra da Tijuca"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Ribalta Hotel Barra da Tijuca by Atlantica""}"
updated,recijbNFyAKpXrwZs,113097,"Existing - Caribbean, South and Central America.xls:1707",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Rio Othon Palace""}"
updated,rec1GpH4KKSOyzVHV,173757,"Existing - Caribbean, South and Central America.xls:1708",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Santa Teresa Hotel RJ - MGallery Collection""}"
updated,rec6dOaKHcv2agjth,112367,"Existing - Caribbean, South and Central America.xls:1710",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Sheraton Grand Rio Hotel & Resort""}"
updated,recKqIPJ0UhUunTP2,227704,"Existing - Caribbean, South and Central America.xls:1711",,Market; Submarket; city; country; name,"{""Market"":""Rio de Janeiro"",""Submarket"":""Rio de Janeiro Centre & Surrounding"",""city"":""Rio de Janeiro"",""country"":""Brazil"",""name"":""Vila Gale Rio De Janeiro""}"
updated,recpDhaYeDDCWu8I3,226215,"Existing - Caribbean, South and Central America.xls:1714",,Market; Submarket; city; country; name,"{""Market"":""Argentina Provincial"",""Submarket"":""Patagonia Regional"",""city"":""Rio Gallegos"",""country"":""Argentina"",""name"":""Amerian Rio Gallegos Apart & Suites""}"
updated,recxlJ4JlYnsziOaL,223733,"Existing - Caribbean, South and Central America.xls:1717",,Market; Submarket; city; country; name,"{""Market"":""Brazil South"",""Submarket"":""Brazil South Regional"",""city"":""Rio Grande"",""country"":""Brazil"",""name"":""Swan Rio Grande""}"
updated,recQHOoRGHdA5MAZM,109865,"Existing - Caribbean, South and Central America.xls:1718",,Market; Submarket; city; country; name,"{""Market"":""Puerto Rico"",""Submarket"":""Puerto Rico Regional"",""city"":""Rio Grande"",""country"":""Puerto Rico"",""name"":""Wyndham Grand Rio Mar Rainforest Beach and Golf Resort""}"
updated,rec8oHntcr8l8I7nn,135307,"Existing - Caribbean, South and Central America.xls:1719",,Market; Submarket; city; country; name,"{""Market"":""Brazil Central & West"",""Submarket"":""Brazil Central & West Regional"",""city"":""Rio Quente"",""country"":""Brazil"",""name"":""Rio Quente Resorts""}"
updated,recTQLmzdkPk9YDr8,315431,"Existing - Caribbean, South and Central America.xls:1720",,Market; Submarket; city; country; name,"{""Market"":""Brazil Central & West"",""Submarket"":""Brazil Central & West Regional"",""city"":""Rio Verde"",""country"":""Brazil"",""name"":""Transamerica FIT Rio Verde""}"
updated,recaGoS1LQ5scdJSv,259964,"Existing - Caribbean, South and Central America.xls:1721",,Market; Submarket; city; country; name,"{""Market"":""Colombia Provincial"",""Submarket"":""Colombia Regional"",""city"":""Rionegro"",""country"":""Colombia"",""name"":""Hotel Lagoon Llanogrande""}"
