sourceRecordId,rawHotelName,rawCity,resolvedCity,rawWebsite,resolvedWebsite,qualityScore,route,reason,matchedBrand,censusRecommendedAction,wikidataQid,wikidataCity,wikidataWebsite,wikidataMatchConfidence,wikidataMatchScore,plan_tier,plan_next
node/3287789561,Breathless Resort,Playas,Playas,,,85,route_known_chain_not_active,known_chain_name,Breathless (Hyatt Inclusive Collection),likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
node/3331904445,Centro Ecoturistico Nalga de Maco,,,https://es-es.facebook.com/media/set/?set=a.341349045923308.79631.155184987873049&type=3,https://es-es.facebook.com/media/set/?set=a.341349045923308.79631.155184987873049&type=3,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/3348737439,casa heuspedes,,,,,65,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3354152914,Bungalows of Las Galeras,Las Galeras,Las Galeras,http://bungalowsoflasgaleras.com,http://bungalowsoflasgaleras.com,100,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,promote_plan_l1_ready,dry_run_census_insert_affiliation_independent
node/3381376286,Costa Caribe,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3391618918,La Hacienda,,,http://www.lahaciendahostel.com/,http://www.lahaciendahostel.com/,80,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884809,,,none,20,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/3391618919,Aparta hotel Mi Casa,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3391618928,Hotel Central,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3391619482,Hotel Docia,,,https://facebook.com/profile.php?id=208183975884379,https://facebook.com/profile.php?id=208183975884379,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/3396264728,KMA Hotel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3412619503,Armada,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3415002993,Sans Souci Appartments,,,http://sanssoucicabarete.com/,http://sanssoucicabarete.com/,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/3425607182,Monte Placido,,,https://www.monteplacido.com/,https://www.monteplacido.com/,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/3448846954,Villa Las Palmas,Las Galeras,Las Galeras,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
node/3469337532,Jarabacua River Club & Resort,,Jarabacoa,http://riverclubjarabacoa.com/,http://riverclubjarabacoa.com/,80,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884762,Jarabacoa,,low,45,promote_plan_l1_ready,dry_run_census_insert_affiliation_independent
node/3471324300,Hotelito Oasi Italiana,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3499180062,Residence - 4 bedrooms/baths,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3501119758,Viva Dominicus Palace by Wyndham,,,https://vivaresortsbywyndham.com/viva-dominicus-palace/,https://vivaresortsbywyndham.com/viva-dominicus-palace/,70,route_known_chain_not_active,known_chain_name,Wyndham,likely_existing,,,,,,excluded_not_independent,route_to_branded_or_steward
node/3507207294,"Playa Turquesa Ocean Club, Apartaments, Condos",,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3507207295,"Stanza Mare, Apartaments, Condos",,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3523794277,Bella Vista,Santo domingo,Santo domingo,www.hotelbellavista.net,www.hotelbellavista.net,100,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020371,Santo Domingo,,high,90,promote_plan_l1_ready,dry_run_census_insert_affiliation_independent
node/3562603793,Villas San Francisco,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3571267812,Cabaña Girasoles,Duarte,Duarte,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
node/3589029764,Cabañas Perla,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3613770891,Hotel Rossy,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3677079525,Hotel Jacaranda,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3679038778,Hotel La Casacada,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3681551947,Embassy Suites by Hilton,,Santo Domingo,,,55,route_branded_active_setup,name_alias_match,Hilton Hotels & Resorts,likely_existing,Q111414837,Santo Domingo,,high,75,excluded_not_independent,route_to_branded_or_steward
node/3682839239,Hotel Arco Iris,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3682839259,Hotel Banjer,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3684480772,Villa Mariposas,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020318,,,low,32,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3685285263,Aparta Hotel Lomar,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3685591775,Puerto Plata Beach Resort,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3754705960,Bayahibe Guest House,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111414781,,,low,45,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3758021425,Casa Rural el Paraiso de Saona,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020355,,,high,77,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
node/3800719312,La Mami River Beach Carribean House,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3800724133,Vista Sur,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3823328338,Hotel Juan José,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/3831572259,Chaykovsky Boutique h,,,,,80,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Chaykovsky Boutique h,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
node/3977902978,Hotel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4023347101,Excellence El Carmen,Punta Cana,Punta Cana,https://www.excellenceresorts.com/resorts/excellence-el-carmen/,https://www.excellenceresorts.com/resorts/excellence-el-carmen/,100,route_known_chain_not_active,known_chain_domain,Excellence Resorts,likely_existing,,,,,,excluded_not_independent,route_to_branded_or_steward
node/4037102403,Kasablanka,,,,,65,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,LAS AHU ENAS,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
node/4089100900,Hotel Belta Mar,Santo Domingo,Santo Domingo,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
node/4090479282,Motel Ximara,André,André,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
node/4105320791,Dan y Manty's Hostel and Guesthouse,,,lasterrenashostels.com,lasterrenashostels.com,85,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/4105363389,Dan and Manty's Guesthouse and Hostel,,,lasterrenashostels.com,lasterrenashostels.com,85,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111122868,,,high,75,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/4114901553,GAVA hostel,Bavaro - Punta Cana,Bavaro - Punta Cana,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111111825,,,medium,65,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
node/4122705989,Residence Paradise Hotel,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4124230260,Hotel Espinal,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4131250990,hotel el príncipe,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4162401789,Residencial Costa Azul,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4178501205,Hostal Don Gregor,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111414754,,,low,45,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4202607890,Villa Taina,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4207688396,Hotel Century Plaza,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,Q112020335,,,high,90,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
node/4214843120,El Pelicano Apart-Hotel,Las Galeras,Las Galeras,https://www.elpelicanosamana.com/,https://www.elpelicanosamana.com/,100,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,promote_plan_l1_ready,dry_run_census_insert_affiliation_independent
node/4214864111,Las Galeras Village,Las Galeras,Las Galeras,https://www.lasgalerasvillage.com/,https://www.lasgalerasvillage.com/,100,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Sergio Boschetti,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
node/4239744248,Cofresi Palm,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,Q111414761,,,high,75,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
node/4246303893,Cabaña Rubí,Duarte,Duarte,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
node/4268870091,Melia Caribe Tropical,,,,,60,route_known_chain_not_active,known_chain_name,Meliá,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
node/4291376989,La Castilla,,,http://lacastillacolonial.com,http://lacastillacolonial.com,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884829,,,low,45,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/4317234196,Casa Sanchez Boutique Hotel,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4331249886,Sonido del Yaque,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4367302200,Marianela,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4368198266,Tubagua Plantation Eco Lodge,,,https://www.tubagua.com/,https://www.tubagua.com/,80,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/4379236990,Res. Las Canas,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4408964472,Paramount Hotel 40,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4413183691,El Gran Nelson,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4414072089,Boca Chica Beach,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,needs_research,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4414414490,Hotel Novus Caoba,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4418061395,Boca Chica Beach,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,needs_research,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4419741355,Villa Ibiscus,,,https://www.cariway.com/,https://www.cariway.com/,85,route_known_chain_not_active,known_chain_name,ibis,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
node/4425294491,sea & garden realty,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4425298692,hotel magic tropical,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/4429212789,Tahiti Apartahotel,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
