status,recordId,name,country,city,strSubmarket,strRegional,existingDealality,proposedDealality,confidence,source,reason
ready,recCRZNGF1IGPvvje,Matildas Hotel Boutique,Chile,Santiago,Santiago,no,,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCRd2oJ152xp0wA,Sandals Royal Caribbean,Jamaica,Montego Bay,Montego Bay,no,,Montego Bay,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCS2HADlrdHmpgU,Hotel La Tambora,Dominican Republic,Samana,Samana,no,,Samaná / Las Terrenas,High,dealality_keyword_corridor_map,name_keyword_samana
ready,recCT8kg2lctaxbQ7,Ramada by Wyndham Mexico City Santa Fe,Mexico,Mexico City,Santa Fe,no,,Santa Fe,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCTMIyA6AyMg24A,Turneffe Island Resort,Belize,Belize City,Belize City,no,,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCTliXkl8VofPyN,Aparthotel San Juan Del Lago,Colombia,Pereira,Pereira,no,,Coffee Region / Pereira,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCVD3r1vhu1o5VO,Argentina Tango Hotel,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCVRST1jfyY0oSF,Hotel San Marcos,Uruguay,Punta Del Este,Punta Del Este,no,,Punta del Este,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCYYJgEMfaL1XeP,Casa Andina Premium Cusco,Peru,Cusco,Cusco,no,,Cusco Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCbJGC99UvedFZe,Tunquelen Hotel,Argentina,San Carlos de Bariloche,San Carlos de Bariloche,no,,Bariloche,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCbo92VDKjzuNut,Hotel Melodia,Peru,Lima,Lima,no,,Lima Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCdHbyWDKEHfGuw,Regency Park Hotel,Uruguay,Montevideo,Montevideo,no,,Montevideo,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCfB70QLJe6Pwao,Samsara & Legends Negril Hotel,Jamaica,Negril,Negril,no,,Negril,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCgZXpDmn2o1HUy,Hotel Shagul,El Salvador,San Salvador,San Salvador,no,,San Salvador,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recChKP6VBf2nNIWy,Legendary Marina Resort at Blue Water Cay,Bahamas,Nassau,Nassau,no,,Nassau / New Providence,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recChyAIw8ueYmJyt,Prestige Hotel Centro Colon,Costa Rica,San Jose,San Jose,no,,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,recCi1k2IwWlcFkcJ,Hotel Plazuela San Ignacio,Colombia,Medellin,Medellin,no,,Medellín,High,dealality_city_corridor_map,exact_city_map
ready,recCiXwlYCRqfwQQ9,Waldorf Astoria Panama,Panama,Panama,Panama City,no,,Panama City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCikJq27kUeSgno,Casa 1800 Cerro Verde,El Salvador,San Salvador,San Salvador,no,,San Salvador,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCkAyivqq0QtI1k,Splendido Petit Hotel & Hostel,Uruguay,Montevideo,Montevideo,no,,Montevideo,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCkNlOVJRSnPHZl,Palmazul Artisan Designed Hotel Spa,Ecuador,Quito,Quito,no,,Quito,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCkYA0ekcf5em5y,Hilton Lima Miraflores,Peru,Lima,Miraflores,no,,Miraflores,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCmGqBleCN0mZqo,Hotel Metropolis Plaza,Colombia,Cali,Cali,no,,Cali,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCoMerch68PR0rq,Hotel La Mariposa,Mexico,Tulum,Tulum,no,,Tulum,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCoqZPP8GBTo8XK,Da Grand Aparta Hotel Las Galeras,Dominican Republic,Samana,Samana,no,,Samaná / Las Terrenas,High,dealality_keyword_corridor_map,name_keyword_samana
ready,recCpKTWtiIcijZZ2,Divi Aruba Beach Resort,Aruba,Oranjestad,Oranjestad,no,,Oranjestad / Cruise Port,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCrrLjUcaghScfX,Radisson Hotel Panama Canal,Panama,Panama,Panama City,no,,Panama City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCsO8DacTo7LUJV,Hotel Marina De Salinas,Puerto Rico,Salinas,Salinas,no,,South Coast Regional City,High,dealality_city_corridor_map,pr_city_inference_map
ready,recCsUdCdZK3o86kP,Oceania Hotel,Colombia,Cartagena,Cartagena,no,,Cartagena,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCtaSmCjHZnLOzs,Wyndham Costa Del Sol Lima City,Peru,Lima,San Isidro & Surroundings,no,,San Isidro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCvFwnzajzG71VI,Bahia Principe Fantasia Punta Cana,Dominican Republic,Punta Cana,Dominican Republic Regional,yes,,Punta Cana / Bávaro / Cap Cana,High,dealality_keyword_corridor_map,name_keyword_punta_cana
ready,recCwJUm7ocXpiwCl,Barcelo Maya Palace,Mexico,Playa Del Carmen,Puerto Aventuras/Akumal,no,,Riviera Maya / Playa del Carmen,High,dealality_city_corridor_map,exact_city_map
ready,recCwPgPlTqAn4woH,Koox La Mar Ocean Condhotel,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCx5oScP1W4vgeM,Allegro Cozumel,Mexico,Cozumel,Cozumel/Isla Mujeres/Holbox,no,,Cozumel,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recCzxB7AoS9vzy0C,Hosteria Aguatur Cocorna,Colombia,Medellin,Medellin,no,,Medellín,High,dealality_city_corridor_map,exact_city_map
ready,recD1A8sEzPKMb83w,Best Time Inn,Belize,Belize City,Belize,no,,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recD1oq3Vtkzzzvv1,Casa Santa Monica Cali Norte,Colombia,Cali,Cali,no,,Cali,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recD29KwtsQYY0b3F,Sweet Songs Jungle Lodge,Belize,San Ignacio,Belize,no,,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recD2DYznPK1wlmMk,"The Ritz-Carlton All Inclusive, Riviera Maya, Punta Venados",Mexico,Riviera Maya,Riviera Maya,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recD2T5iUCnlJVJLp,Super 8 by Wyndham Jarabacoba,Dominican Republic,Jarabacoa,Jarabacoa,no,,Jarabacoa / Constanza,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recD564N1i1syp66V,W Mexico City,Mexico,Mexico City,Polanco,no,,Polanco,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recD7RTiwK8F9OSYS,Catalinas Suites Hotel,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recD7fiRAnY1dtQlO,Hotel Zamay,Colombia,Santa Marta,Santa Marta,no,,Santa Marta,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recD7lNtjuCs59sAY,Hotel Principado Express,Chile,Santiago,Santiago,no,,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recD7q22XRDGcZmfx,La Casa de la Playa,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recD84WiQx4L2jD56,Platinum Yucatan Princess All Suites And Spa,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recD8F6h5NEXNrrn3,OWN Belgrano,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recD9eWkrlxM4veRo,Coral Beach Hotel Condominiums,Bahamas,Freeport,Freeport,no,,Grand Bahama / Freeport,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDFrbtnDIBS1JNG,Hotel Ismael 312,Chile,Santiago,Santiago,no,,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDHw3BwjbyBYqqg,Santo Tomas Hotel & Wellness Center,Costa Rica,San Jose,San Jose,no,,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,recDIdeUJVRphj5U8,Wilton Palace Hotel,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDL6nBQ3GdMdE6E,Hotel Continental Express,Colombia,Barranquilla,Barranquilla,no,,Barranquilla,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDLZ3OLUkxfkWHL,Breathless Punta Cana Resort & Spa,Dominican Republic,Punta Cana,Dominican Republic Regional,yes,,Punta Cana / Bávaro / Cap Cana,High,dealality_keyword_corridor_map,name_keyword_punta_cana
ready,recDLgo6qnMMm44Kr,Radisson Hotel Barra Rio De Janeiro,Brazil,Rio de Janeiro,Barra da Tijuca,no,,Barra da Tijuca,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDMpjcp3do4dv5p,Paradisus Grand Cana- All Suites,Dominican Republic,Punta Cana,Dominican Republic Regional,yes,,Punta Cana / Bávaro / Cap Cana,High,dealality_keyword_corridor_map,name_keyword_punta_cana
ready,recDNyfwGf0BfIn6u,Hotel Residencial Don Jose,Argentina,Mendoza,Mendoza,no,,Mendoza,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDOBll5iSmfrux1,Generations Riviera Maya,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDRD4JF2etg1NuO,Soft Bariloche Hotel,Argentina,San Carlos de Bariloche,San Carlos de Bariloche,no,,Bariloche,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDREpmioLfGxuWH,Umaya Resort & Adventures,Belize,Placencia,Placencia,no,,Placencia,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDRMVUIH5frwlft,Arequipa Inn,Peru,Arequipa,Arequipa,no,,Arequipa,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDROKh56U3SqtD7,Hotel Roosevelt,Uruguay,Punta Del Este,Punta Del Este,no,,Punta del Este,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDRjeiZiGOqcxWt,Hyatt Place San Jose/Pinares,Costa Rica,San Jose,Costa Rica Regional,yes,,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,recDTuPbiMsrhgzci,Meflo Hotel,Peru,Arequipa,Arequipa,no,,Arequipa,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDVglCObNEijrWA,W Bogota,Colombia,Bogota,Bogota North,no,,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,recDX8Zqkt2bDhkxN,ROK Hotel Kingston Tapestry Collection,Jamaica,Kingston,Jamaica,no,,Kingston,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recDYV77dqxFA60qM,Clarissa Falls Resort,Belize,San Ignacio,Belize,no,,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDYbK8VBeOsBiTw,St. Regis Hotel Cancun Costa Mujeres Mexico,Mexico,Cancun,Cancun,no,,Costa Mujeres / Playa Mujeres,Medium,dealality_keyword_corridor_map,name_keyword_costa_mujeres
ready,recDZkKSyFRmZhzDf,WE Hotel,Chile,Santiago,Santiago,no,,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDbFY5kl7mEEEtL,Beachscape Kin Ha Villas & Suites,Mexico,Cancun,Cancun,no,,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,recDbR91rvTBexMso,Santiago Suite Apartment,Chile,Santiago,Santiago,no,,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDbcHTrkKuinZLd,Fiesta Americana Hotels and Resorts Cozumel All Inclusive,Mexico,Cozumel,Cozumel/Isla Mujeres/Holbox,no,,Cozumel,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDc3MGZPbhrnFem,Minister Business Hotel,Honduras,Tegucigalpa,Tegucigalpa,no,,Tegucigalpa,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDcga13LPsd9O01,Faraona Grand,Peru,Lima,Lima,no,,Lima Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDcltKAmAPLcp9S,Orchid Garden Eco Village,Belize,Belize City,Belize City,no,,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDdXMbby3nCcMtu,La Zebra Beach Hotel & Restaurant,Mexico,Tulum,Tulum,no,,Tulum,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDdcxcv9J8n8lES,Urubamba Boutique Lodge,Peru,Cusco,Cusco,no,,Cusco Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDeEikkjeUfbKbU,Super 8 Cabarete,Dominican Republic,Cabarete,Cabarete,no,,Puerto Plata / Sosúa / Cabarete,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDf5Acjncjjo6n6,Hotel Casa Ticul,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDf8KEDv8i2MOjs,Wyndham Garden Guatemala City,Guatemala,Guatemala City,Guatemala City,no,,Guatemala City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDg1AGjufUpyrlr,Cuatro Reyes,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDgYqvhAoTsaIQm,Aqua Bay Club Condosl,Cayman Islands,Grand Cayman,Grand Cayman,no,,Grand Cayman,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDifWKLarUaeqxi,Xima Lima San Isidro,Peru,Lima,San Isidro & Surroundings,no,,San Isidro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDm8Yd7cqY1NgLS,The Click Clack Hotel Medellin,Colombia,Medellin,Medellín,no,,Medellín,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDmWINeZ9gWwEcA,Merril's Beach Resort,Jamaica,Negril,Negril,no,,Negril,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDofCxsiM5oNZYw,Belmont House,Uruguay,Montevideo,Montevideo,no,,Montevideo,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDpfVQx6sGcyQur,Hotel Avalon Reef Club Isla Mujeres,Mexico,Isla Mujeres,Isla Mujeres,no,,Isla Mujeres,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDq0SfGrUQhHKot,Plaza Suites Bogota,Colombia,Bogota,Bogota,no,,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,recDqauvbcscHTDq3,Tango De Mayo Hotel,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDr6bvqLmkPbsXx,Nayara Springs,Costa Rica,La Fortuna,La Fortuna,no,,Arenal / La Fortuna,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDrWl6b1GVgPA8l,Coral Cove Resort,Jamaica,Negril,Negril,no,,Negril,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDtSzI5q5pFF66W,Hotel La Casa Medellin,Colombia,Medellin,Medellin,no,,Medellín,High,dealality_city_corridor_map,exact_city_map
ready,recDtetmqOGsJGcxK,Xiwara Las Terrenas Residential & Resort,Dominican Republic,El Portillo,El Portillo,no,,Samaná / Las Terrenas,High,dealality_keyword_corridor_map,name_keyword_samana
ready,recDtklMPB6Ua0h4o,Helena De Santa Maria,Peru,Arequipa,Arequipa,no,,Arequipa,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDtpmty5MbTRYEF,Hodelpa Caribe Colonial,Dominican Republic,Santo Domingo,Santo Domingo,no,,Santo Domingo Metro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDuoXBsZroWhFDb,MyHotel Osadia Ventura,Colombia,Calima - el Darien,Calima - el Darien,no,,Cali,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recDviDX606FfyodI,Hotel Faranda Imperial Laguna Cancun,Mexico,Cancun,Cancun,no,,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,recDyWhGWt2hqTSeO,"The Westin Resort & Spa, Cancun",Mexico,Cancun,Cancun,no,,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,recDzNniF4Cg4rUD0,Orange Hill Beach Inn,Bahamas,Nassau,Nassau,no,,Nassau / New Providence,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recE00xBK4AAt3rgv,Hotel Granada Real,Colombia,Cali,Cali,no,,Cali,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recE0CtbysuCOOBxH,In Fashion Hotel Boutique,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recE0iOgJQGcLXrwI,Cora 96 Street Suites & Apartments,Colombia,Bogota,Bogota,no,,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,recE1xHMVOZ3ZLlIJ,Coral Princess Hotel,Mexico,Cozumel,Cozumel,no,,Cozumel,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recE3SOLpOz2xz0Fx,Los Pinos Country Hotel,Uruguay,Punta Del Este,Punta Del Este,no,,Punta del Este,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recE3YcFpT5fTTkPb,Hotel American Golf,Colombia,Barranquilla,Barranquilla,no,,Barranquilla,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recE3ix0D5xKaZ6V7,Totem Hotel Resort,Costa Rica,Puerto Viejo,Puerto Viejo,no,,Caribbean Coast,Medium,dealality_keyword_corridor_map,name_keyword_caribbean
ready,recE4ZDfjr4y1qOYa,Club De Cielo,Costa Rica,Jaco,Jaco,no,,Jacó / Herradura,Medium,dealality_keyword_corridor_map,name_keyword_jaco
ready,recE7ht5CFWL5z1i8,Holiday Inn San Jose La Sabana,Costa Rica,San Jose,San Jose,no,,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,recE8n221fGRCBims,Norome Villas,Nicaragua,Granada,Granada,no,,Granada,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recE99IYdXZDtMJKV,Grand Hyatt Rio de Janeiro,Brazil,Rio de Janeiro,Barra da Tijuca,no,,Barra da Tijuca,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recE99IypkDZBj8JG,Hyatt Centric Playa Del Carmen,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recEACZC1VrycqpCZ,Terramar Plaza & Suites Hotel,Mexico,Cancun,Cancun,no,,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,recEAKCHxqtUlD8ym,Mercure Montevideo Ciudad Vieja,Uruguay,Montevideo,Montevideo,no,,Montevideo,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
