airtableRecordId,sourceType,rawHotelName,rawCountry,rawCity,retentionRecommendation,qualityScore,classification,reasons,matchConfidence,promotionEligibility,promotionRecommendation
rec0AtlrriRNRdXaK,osm,Hotel Vista Bueno,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0Avetj7yqJ98T6,osm,Hotel Paraiso del Oso,Mexico,Cerocahui,keep_high_priority,100,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
rec0AyBUd9sJCWxee,osm,We are Patagonia,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0B6wDeUKiIgPRb,osm,Altos del Viento,Colombia,VILLA DE LEYVA,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
rec0BD07zgcclltGg,osm,Oh! Linda Pousada,Brazil,,keep_high_priority,70,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
rec0BLrmuWocm6rH1,osm,Hotel California,Panama,,keep_high_priority,70,high_confidence_match_keep,high-confidence legacy census backwards match,high,eligible_for_promotion,promote_after_review
rec0BMfYxce4mZjzC,osm,Meson Real Hotel & Suites,MX,Xalapa,keep_high_priority,95,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
rec0BOIH1LNf6JBBY,osm,Calle 10,Colombia,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
rec0BPomZulCJOeSE,osm,Tamarindo,Colombia,Santa Marta,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
rec0BQ7A80Wbs2701,osm,NOG letsoH,Argentina,otoS ed alliV,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
rec0BS6pbZ5Zf4uur,osm,Hotel Iguazú,Costa Rica,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0BUDw5vFZ1tJbi,osm,Pouso dos Viajantes,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0BUbfRcYpVql5j,osm,Hostal El Caminante,Colombia,El Cocuy,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
rec0BffASsQYisd5h,osm,KYROS POUSADA,Brazil,Maceió,duplicate_review,95,duplicate_review,duplicate_review retention or duplicate cluster,,,
rec0BlwYKWAVAMmKD,osm,Hotel Real Colonial,Mexico,Valladolid,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
rec0BnlB2dMTJmZq2,osm,Terra Biohotel,Colombia,,keep_high_priority,70,high_confidence_match_keep,high-confidence legacy census backwards match,high,eligible_for_promotion,promote_after_review
rec0BroP4ozlCLgmj,osm,Croa dos Cocos,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0Brr6A1ou7uhtv,osm,Hotel Dubrovnik Mérida,Mexico,Mérida,keep_high_priority,95,keep_in_airtable,has website,medium,not_eligible,hold_low_confidence
rec0ByIyT8wXncf6i,osm,Solmarena,Costa Rica,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0C1hpVoSrtDkNq,osm,Hostel Barra,Brazil,,keep_high_priority,80,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
rec0C1npVnmspODrt,osm,Sao Paolo Hostel Club,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0C317iWAZzL6by,osm,Hotel Torreon,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0CHXFDLtkkTaKt,osm,Hotel Playa de santiago,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",medium,not_eligible,hold_low_confidence
rec0CJlvVgO4FW95x,osm,Hotel Danubio,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0CXifl2ruSVlKt,osm,Mirante do Parque,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0CYaTX70S84uoH,osm,Hotel Catalinas,Costa Rica,Santa Cruz,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
rec0Ccmm9kSWhWLIs,osm,Cabinas Don Senel,Costa Rica,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0CdApdH1V1Grh2,osm,Voomstel,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0Cjnedelt6XUfv,osm,Hotel Bruno,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0Cl8SROmB5ebNL,osm,Hotel Lirio,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0CppC4YMVuN63o,osm,Motel,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0DDEY0nflgq3Ey,osm,Mandala Hotel,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0DGbofrBOdJBqf,osm,Lucky’s Hostel,Chile,,keep_high_priority,80,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
rec0DIFkwqBFyPStu,osm,Oasis,Peru,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0DQ2oA0KpuPHHD,osm,Hotel Luxor,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0DTLrznJvogcMU,osm,Hotel Plaza Muisca,Colombia,"Tunja, Boyacá, Colombia",keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
rec0DVn96pGwToHjW,osm,Villa Apart Hotel,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0DXVVaMcy3SBZd,osm,El Arupo,Ecuador,Quito,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
rec0DZwp9C5MpXJHK,osm,Howard Johnson,Argentina,,keep_for_matching,65,keep_in_airtable,has brand,low,not_eligible,hold_low_confidence
rec0DcoUYQvsnNKN7,osm,Hospedaje Mollepata,Peru,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0De3Fh3eF1hT0O,osm,Llanada Grande Lodge,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0DfjhS9oeX0uQy,osm,Murano Center Hotel,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0DgOc0NGmFIWEX,osm,Pousada Tre Fiori,Brazil,Domingos Martins,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
rec0DgoXwiGJC3Kvs,osm,Harbour Inn,Mexico,Veracruz,keep_high_priority,95,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
rec0DgzMhlfyVxCVT,osm,Motel Felings,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0DhHHUzBZWCmb3,osm,Villa Castellamonte,Dominican Republic,,duplicate_review,55,duplicate_review,duplicate_review retention or duplicate cluster,,,
rec0DpInXGwfRuCci,osm,Balcony Hostel & Hotel,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0Dqo8em8P3lHr4,osm,Posada El Silencio,Argentina,San José de Pozo Colorado,keep_for_matching,80,keep_in_airtable,has brand,none,not_eligible,hold_low_confidence
rec0Drbwc35GbcrPg,osm,Hosteria Posta Sur,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0DtADwbu4zfEtZ,osm,knock knock hostel,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0Dwg7xm8DvkgzJ,osm,Hotel Contorno,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0DxvvRe0xUIQkr,osm,Tunas y Cabras,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0E0vxOwMs1Awt5,osm,Hotel Trenque Lauquen,AR,Trenque Lauquen,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
rec0E2ZoGWRDu4HIE,osm,Hotel La 26,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0EJ86e5LVpmw4S,osm,Hotel Olimpa,Colombia,Pereira,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
rec0EJHeFWV7Imqby,osm,Mansión Inn,Mexico,,low_priority_hold,55,high_confidence_match_keep,high-confidence legacy census backwards match,high,eligible_for_promotion,promote_after_review
rec0EP6aNgM8dAbkQ,osm,Hotel Don Tavo,Panama,Nueva California,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
rec0EWtyK2DnaZjbS,osm,"Albergue Turistico ""Esperanza""",Peru,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0EZCRJT3zEvOus,osm,Pousada Recanto da Vovó,Brazil,,keep_high_priority,80,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
rec0EcDpoVLbxoxjn,osm,Hotel Atlantis,Ecuador,"Palanda, Zamora Chinchipe",keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
rec0EfhMqqXys1vcy,osm,Hotel Hacienda Don Jesus,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0Egf49EVALjEik,osm,Pousada do Gaúcho,Brazil,,keep_high_priority,80,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
rec0EiPCWnGeiMAL3,osm,Hostal Ruta del Copihue,Chile,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
rec0EirytR98fiNCE,osm,Urb Orocity,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0EtEM9T2CovqaL,osm,Hotel Marcos Juárez,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0F0VLDgWQzQaGR,osm,Quebrada Verde,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0F0z3xoCjpGwBB,osm,Hotel Onyx,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0F8FCQAd3ccysM,osm,Hotel El Migrante,Colombia,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
rec0FDNbWOOyrhZe6,osm,Hotel y Restaurante Campamento,Honduras,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0FI1Do7LWlFMHY,osm,Francisco Beltrão Palace Hotel,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
rec0FR2UF3k195DBo,osm,Airbnb,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
