status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,matchReason,fieldsToApply,sourceUrl
unmatched_directory,,,"The Morrison Dublin, Curio Collection by Hilton",DUBTMQQ,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/ireland/curio-collection/
unmatched_directory,,,"The Mountain The Sea Dali, Curio Collection by Hilton",DLUTTQQ,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/curio-collection/
unmatched_directory,,,"The Peregrine Omaha Downtown, Curio Collection by Hilton",OMANEQQ,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/curio-collection/
unmatched_directory,,,"The Reserve Hotel Luoyang, Curio Collection by Hilton",LYAQQQQ,none,51,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/curio-collection/
no_changes,recpyBukrc5Pmffok,Curio Collection by Hilton Mangrove Beach Corendon Curacao All-Inclusive Resort,"The Rif at Mangrove Beach Corendon Curacao All-Inclusive, Curio by Hilton",CURMGQQ,high,100,"Website host + name similarity; website host match, phone match",,https://www.hilton.com/en/hotels/curmgqq-the-rif-at-mangrove-beach-corendon-curacao-all-inclusive/
unmatched_directory,,,"The Royal Senses Resort & Spa Crete, Curio Collection by Hilton",HERRSQQ,none,43,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/greece/curio-collection/
unmatched_directory,,,"The Statler Dallas, Curio Collection by Hilton",DFWSTQQ,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/curio-collection/
unmatched_directory,,,"The Trafalgar St. James London, Curio Collection by Hilton",LONTSQQ,none,42,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/curio-collection/
unmatched_directory,,,"The WB Abu Dhabi, Curio Collection by Hilton",AUHWBQQ,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/uae/curio-collection/
unmatched_directory,,,"The Woodlands® Resort, Curio Collection by Hilton",IAHWRQQ,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/curio-collection/
unmatched_directory,,,"Thousand Cranes Sanya Yazhou Bay Int'l Exchange Centre, Curio by Hilton",SYXCUQQ,none,34,No assignment above medium confidence (best: Below match threshold; website host match),,https://www.hilton.com/en/locations/china/curio-collection/
unmatched_directory,,,"Tresor Le Palais Timisoara, Curio Collection by Hilton",TSRPLQQ,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/romania/curio-collection/
no_changes,recTjYJPhwL821Sxl,Mahogany Bay Resort & Beach Club Curio Collection by Hilton,"Tulsa Club Hotel, Curio Collection by Hilton",TULTCQQ,high,45,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/tultcqq-tulsa-club-hotel/
no_changes,rec71jiVyb94eVTld,Curio Collection by Hilton Umbral,"Umbral, Curio Collection by Hilton",MEXUBQQ,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/mexubqq-umbral/
no_changes,recI0diSXPicHUwUb,Qoya Hotel Sao Paulo Curio Collection by Hilton,"V Hotel Dubai, Curio Collection by Hilton",DXBVHQQ,high,51,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/dxbvhqq-v-hotel-dubai/
no_changes,rec2UDYReyg9GnzRF,Curio Collection by Hilton Villa Mercedes Merida,"Villa Mercedes Merida, Curio Collection by Hilton",MIDVMQQ,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/midvmqq-villa-mercedes-merida/
unmatched_directory,,,"Vogue Hotel Montreal Downtown, Curio Collection by Hilton",YULMQQQ,none,51,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/curio-collection/
unmatched_directory,,,"Wasserturm Hotel Cologne, Curio Collection by Hilton",CGNWTQQ,none,54,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/germany/curio-collection/
unmatched_directory,,,Wenzhou JinXiu Hotel,WNZQQQQ,none,28,No assignment above medium confidence (best: Below match threshold; website host match),,https://www.hilton.com/en/locations/china/curio-collection/
unmatched_directory,,,"West Hotel Sydney, Curio Collection by Hilton",SYDWHQQ,none,54,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/australia/curio-collection/
unmatched_directory,,,"Xi Zhe Wuxi, Curio Collection by Hilton",WUXQQQQ,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/curio-collection/
unmatched_directory,,,"York Medellin, Curio Collection by Hilton",MDEYKQQ,none,52,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/colombia/curio-collection/
unmatched_directory,,,"Yuexiu Hotel Guangzhou, Curio Collection by Hilton",CANQQQQ,none,54,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/curio-collection/
no_changes,rec30RgNl0ReqOtYx,Zemi Miches All-Inclusive Resort Curio Collection by Hilton,"Zemi Miches Punta Cana All-Inclusive Resort, Curio Collection by Hilton",PUJMIQQ,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/pujmiqq-zemi-miches-all-inclusive-resort/
